Timestamp,Milliseconds,X,Y,Z
2020-06-01 18:40:15,3,-0.045999244,9.644276,-1.7765725
2020-06-01 18:40:15,102,-0.044523325,9.644248,-1.7767595
2020-06-01 18:40:15,202,-0.048142977,9.644094,-1.7775066
2020-06-01 18:40:15,302,-0.053697105,9.643888,-1.7784617
2020-06-01 18:40:15,403,-0.057418756,9.643611,-1.7798539
2020-06-01 18:40:15,502,-0.057900403,9.643739,-1.7791456
2020-06-01 18:40:15,602,-0.057650812,9.643864,-1.7784804
2020-06-01 18:40:15,702,-0.06092238,9.643446,-1.7806373
2020-06-01 18:40:15,803,-0.065585405,9.643416,-1.7806278
2020-06-01 18:40:15,902,-0.071952306,9.64324,-1.7813305
2020-06-01 18:40:16,1002,-0.0767185,9.643223,-1.7812264
2020-06-01 18:40:16,1102,-0.07937457,9.642852,-1.7831086
2020-06-01 18:40:16,1202,-0.08194763,9.6430645,-1.7818484
2020-06-01 18:40:16,1302,-0.07864713,9.643151,-1.7815211
2020-06-01 18:40:16,1402,-0.06416911,9.643337,-1.7811049
2020-06-01 18:40:16,1503,-0.039762687,9.6437435,-1.7796214
2020-06-01 18:40:16,1602,-0.013436113,9.643983,-1.7787118
2020-06-01 18:40:16,1703,0.006396423,9.644298,-1.7770506
2020-06-01 18:40:16,1802,0.015431378,9.644537,-1.775691
2020-06-01 18:40:16,1903,0.011651567,9.644392,-1.776493
2020-06-01 18:40:17,2002,-0.005699673,9.644118,-1.7780244
2020-06-01 18:40:17,2102,-0.03501871,9.643519,-1.7809354
2020-06-01 18:40:17,2202,-0.06870792,9.642794,-1.783879
2020-06-01 18:40:17,2302,-0.101485565,9.642018,-1.7864965
2020-06-01 18:40:17,2402,-0.1340829,9.641083,-1.7893993
2020-06-01 18:40:17,2502,-0.15316081,9.640255,-1.7923207
2020-06-01 18:40:17,2603,-0.16188452,9.639833,-1.7938194
2020-06-01 18:40:17,2702,-0.15127806,9.640119,-1.7932243
2020-06-01 18:40:17,2802,-0.250631,9.651286,-1.7205484
2020-06-01 18:40:17,2902,-0.21137306,9.652829,-1.7171512
2020-06-01 18:40:18,3002,-0.19801205,9.653107,-1.7171838
2020-06-01 18:40:18,3103,-0.2356009,9.651586,-1.7209938
2020-06-01 18:40:18,3202,-0.29413375,9.649815,-1.7219208
2020-06-01 18:40:18,3303,-0.28215632,9.650374,-1.7207775
2020-06-01 18:40:18,3402,-0.19836919,9.653282,-1.7161528
2020-06-01 18:40:18,3503,0.035098203,9.655051,-1.7173078
2020-06-01 18:40:18,3602,0.17854309,9.654475,-1.7116157
2020-06-01 18:40:18,3702,0.32281947,9.652289,-1.7027941
2020-06-01 18:40:18,3803,0.47583386,9.648241,-1.6898013
2020-06-01 18:40:18,3902,0.62863636,9.643412,-1.6672809
2020-06-01 18:40:19,4002,0.799462,9.638056,-1.624543
2020-06-01 18:40:19,4103,0.989863,9.630437,-1.5637317
2020-06-01 18:40:19,4202,1.1652024,9.619804,-1.5073335
2020-06-01 18:40:19,4302,1.3140429,9.6064,-1.4699639
2020-06-01 18:40:19,4402,1.4335684,9.593069,-1.445089
2020-06-01 18:40:19,4503,1.5466236,9.58312,-1.393623
2020-06-01 18:40:19,4602,1.6407915,9.55117,-1.5011177
2020-06-01 18:40:19,4702,1.9192388,9.496807,-1.5157799
2020-06-01 18:40:19,4802,1.9448458,9.506612,-1.418554
2020-06-01 18:40:19,4903,2.000399,9.507767,-1.3308617
2020-06-01 18:40:20,5002,2.0357714,9.515723,-1.2153449
2020-06-01 18:40:20,5103,2.0382574,9.541425,-0.98849666
2020-06-01 18:40:20,5202,2.1231942,9.533286,-0.8825486
2020-06-01 18:40:20,5302,2.310203,9.505733,-0.68880296
2020-06-01 18:40:20,5403,2.4533212,9.475653,-0.6029975
2020-06-01 18:40:20,5502,2.5337195,9.460333,-0.50278234
2020-06-01 18:40:20,5602,2.5224016,9.46226,-0.5229916
2020-06-01 18:40:20,5702,2.4781814,9.472096,-0.55536246
2020-06-01 18:40:20,5804,2.3832974,9.493064,-0.6099533
2020-06-01 18:40:20,5902,2.3153903,9.504937,-0.6822925
2020-06-01 18:40:21,6003,2.333915,9.500208,-0.6850328
2020-06-01 18:40:21,6102,2.364367,9.490471,-0.7149217
2020-06-01 18:40:21,6203,2.3909798,9.4839115,-0.7134838
2020-06-01 18:40:21,6302,2.2756128,9.51294,-0.7042378
2020-06-01 18:40:21,6402,2.2844672,9.505098,-0.7776304
2020-06-01 18:40:21,6503,2.259841,9.503485,-0.86446345
2020-06-01 18:40:21,6602,2.1716282,9.52463,-0.8578327
2020-06-01 18:40:21,6702,2.1876755,9.499201,-1.0722342
2020-06-01 18:40:21,6802,1.9840504,9.526547,-1.2160838
2020-06-01 18:40:21,6903,1.8007749,9.526468,-1.4744506
2020-06-01 18:40:22,7002,1.5306433,9.528058,-1.744605
2020-06-01 18:40:22,7102,1.283181,9.527824,-1.9350609
2020-06-01 18:40:22,7202,1.0440068,9.5133705,-2.1392145
2020-06-01 18:40:22,7302,0.70630425,9.51815,-2.25307
2020-06-01 18:40:22,7403,0.5098591,9.534415,-2.2372715
2020-06-01 18:40:22,7502,0.48776636,9.53762,-2.2285306
2020-06-01 18:40:22,7602,0.46526,9.506944,-2.3604946
2020-06-01 18:40:22,7703,0.40963513,9.473197,-2.502226
2020-06-01 18:40:22,7802,0.57763124,9.449584,-2.5577579
2020-06-01 18:40:22,7902,0.8890039,9.436591,-2.5161085
2020-06-01 18:40:23,8003,1.2565656,9.480319,-2.171403
