Timestamp,Milliseconds,Illuminance
2020-06-01 18:40:15,2,970.292
2020-06-01 18:40:15,101,941.4199
2020-06-01 18:40:15,201,941.4199
2020-06-01 18:40:15,301,910.1419
2020-06-01 18:40:15,401,910.1419
2020-06-01 18:40:15,501,916.4649
2020-06-01 18:40:15,601,916.4649
2020-06-01 18:40:15,701,932.69104
2020-06-01 18:40:15,802,932.69104
2020-06-01 18:40:15,901,938.39795
2020-06-01 18:40:16,1001,938.39795
2020-06-01 18:40:16,1101,938.39795
2020-06-01 18:40:16,1201,938.39795
2020-06-01 18:40:16,1301,959.157
2020-06-01 18:40:16,1401,959.157
2020-06-01 18:40:16,1501,998.2689
2020-06-01 18:40:16,1602,998.2689
2020-06-01 18:40:16,1701,1006.9979
2020-06-01 18:40:16,1801,1006.9979
2020-06-01 18:40:16,1901,1023.84
2020-06-01 18:40:17,2002,1023.84
2020-06-01 18:40:17,2101,1030.4419
2020-06-01 18:40:17,2201,1030.4419
2020-06-01 18:40:17,2301,938.0609
2020-06-01 18:40:17,2402,938.0609
2020-06-01 18:40:17,2501,957.9249
2020-06-01 18:40:17,2601,957.9249
2020-06-01 18:40:17,2701,948.917
2020-06-01 18:40:17,2802,948.917
2020-06-01 18:40:17,2901,1001.01196
2020-06-01 18:40:18,3001,1001.01196
2020-06-01 18:40:18,3101,1066.9269
2020-06-01 18:40:18,3202,1066.9269
2020-06-01 18:40:18,3301,1091.6029
2020-06-01 18:40:18,3402,1091.6029
2020-06-01 18:40:18,3501,1106.0391
2020-06-01 18:40:18,3602,1106.0391
2020-06-01 18:40:18,3701,1117.174
2020-06-01 18:40:18,3801,1117.174
2020-06-01 18:40:18,3901,1128.309
2020-06-01 18:40:19,4002,1128.309
2020-06-01 18:40:19,4101,1204.7429
2020-06-01 18:40:19,4201,1204.7429
2020-06-01 18:40:19,4301,1193.329
2020-06-01 18:40:19,4402,1193.329
2020-06-01 18:40:19,4501,1150.3
2020-06-01 18:40:19,4601,1150.3
2020-06-01 18:40:19,4701,1010.078
2020-06-01 18:40:19,4802,1010.078
2020-06-01 18:40:19,4901,881.8859
2020-06-01 18:40:20,5002,881.8859
2020-06-01 18:40:20,5101,792.2479
2020-06-01 18:40:20,5202,792.2479
2020-06-01 18:40:20,5301,701.99396
2020-06-01 18:40:20,5402,701.99396
2020-06-01 18:40:20,5501,650.8519
2020-06-01 18:40:20,5601,650.8519
2020-06-01 18:40:20,5702,617.16797
2020-06-01 18:40:20,5801,617.16797
