Timestamp,Milliseconds,X,Y,Z,cos,headingAccuracy
2020-06-22 11:58:50,1,0.7575812,0.13956518,0.121787384,0.6259075,0.0
2020-06-22 11:58:50,101,0.7574832,0.14009348,0.12245708,0.6257773,0.0
2020-06-22 11:58:50,201,0.7573881,0.14046222,0.12231528,0.6258375,0.0
2020-06-22 11:58:50,301,0.75734437,0.14043725,0.122461624,0.6258674,0.0
2020-06-22 11:58:50,402,0.757376,0.14013265,0.1229362,0.62580436,0.0
2020-06-22 11:58:50,501,0.7574207,0.13982764,0.12341533,0.6257242,0.0
2020-06-22 11:58:51,601,0.7574684,0.13961285,0.12376009,0.62564635,0.0
2020-06-22 11:58:51,701,0.7574883,0.13940838,0.124140814,0.62559235,0.0
2020-06-22 11:58:51,802,0.7575389,0.13919291,0.124508746,0.6255059,0.0
2020-06-22 11:58:51,901,0.7575605,0.13883638,0.12499358,0.62546235,0.0
2020-06-22 11:58:51,1002,0.75763756,0.13845345,0.12555335,0.6253418,0.0
2020-06-22 11:58:51,1101,0.75763667,0.13812044,0.12602864,0.6253209,0.0
2020-06-22 11:58:51,1202,0.7576613,0.13782866,0.12640269,0.62527996,0.0
2020-06-22 11:58:51,1301,0.75766927,0.13772239,0.1265788,0.6252581,0.0
2020-06-22 11:58:51,1401,0.75763303,0.13784088,0.12642252,0.6253075,0.0
2020-06-22 11:58:51,1501,0.75756365,0.1380952,0.12613074,0.62539434,0.0
2020-06-22 11:58:52,1601,0.7575084,0.1383101,0.12587558,0.62546515,0.0
2020-06-22 11:58:52,1701,0.75748026,0.1383844,0.1258592,0.6254861,0.0
2020-06-22 11:58:52,1801,0.75751764,0.13822919,0.1260479,0.62543714,0.0
2020-06-22 11:58:52,1901,0.7575194,0.13804027,0.12638684,0.62540835,0.0
2020-06-22 11:58:52,2002,0.75745213,0.13821161,0.12643178,0.62544286,0.0
2020-06-22 11:58:52,2101,0.7573396,0.13865975,0.12605204,0.6255566,0.0
2020-06-22 11:58:52,2201,0.757247,0.1390824,0.12558706,0.62566847,0.0
2020-06-22 11:58:52,2301,0.7572003,0.13922097,0.1255481,0.62570196,0.0
2020-06-22 11:58:52,2402,0.7573765,0.1381536,0.1268411,0.62546444,0.0
2020-06-22 11:58:52,2501,0.7576535,0.13651703,0.12914012,0.62501776,0.0
2020-06-22 11:58:53,2602,0.75791025,0.13480814,0.13127586,0.62463224,0.0
2020-06-22 11:58:53,2702,0.7581278,0.13354841,0.13296045,0.6242824,0.0
2020-06-22 11:58:53,2802,0.7581717,0.13332278,0.13348088,0.62416637,0.0
2020-06-22 11:58:53,2901,0.7580151,0.13422273,0.13234513,0.62440544,0.0
2020-06-22 11:58:53,3002,0.75780034,0.1351598,0.13134518,0.62467504,0.0
2020-06-22 11:58:53,3101,0.75768584,0.1355546,0.13078913,0.624845,0.0
2020-06-22 11:58:53,3202,0.7576509,0.13593301,0.13034737,0.6248975,0.0
2020-06-22 11:58:53,3301,0.7576455,0.13602558,0.1303754,0.62487805,0.0
2020-06-22 11:58:53,3401,0.7577109,0.13553193,0.13111848,0.62475055,0.0
2020-06-22 11:58:53,3501,0.75783676,0.13458583,0.13223438,0.6245672,0.0
2020-06-22 11:58:54,3602,0.758058,0.13341713,0.13378239,0.62421966,0.0
2020-06-22 11:58:54,3701,0.7582851,0.13191967,0.13564092,0.6238609,0.0
2020-06-22 11:58:54,3801,0.75856984,0.12981774,0.13835302,0.62336,0.0
2020-06-22 11:58:54,3901,0.7589129,0.12689532,0.14183715,0.6227608,0.0
2020-06-22 11:58:54,4002,0.76605237,0.123070225,0.14409167,0.61421096,0.0
2020-06-22 11:58:54,4101,0.76923054,0.12050492,0.14380151,0.6108061,0.0
2020-06-22 11:58:54,4202,0.77421993,0.1172064,0.1367625,0.6067472,0.0
2020-06-22 11:58:54,4301,0.78150463,0.113888025,0.1281432,0.5998828,0.0
2020-06-22 11:58:54,4401,0.797919,0.10698932,0.12233946,0.5804409,0.0
2020-06-22 11:58:54,4502,0.80717915,0.09539126,0.12350188,0.56930625,0.0
2020-06-22 11:58:55,4601,0.8104952,0.0922087,0.13764241,0.56182706,0.0
2020-06-22 11:58:55,4701,0.8104757,0.0958018,0.15533634,0.55661637,0.0
2020-06-22 11:58:55,4801,0.8119189,0.08981829,0.1566685,0.5551354,0.0
2020-06-22 11:58:55,4901,0.8121828,0.087536804,0.16048539,0.55402243,0.0
2020-06-22 11:58:55,5002,0.8118017,0.088718,0.1652606,0.5529883,0.0
2020-06-22 11:58:55,5101,0.81216025,0.08911138,0.16577277,0.5522448,0.0
2020-06-22 11:58:55,5201,0.8148519,0.08753011,0.16565728,0.54855496,0.0
2020-06-22 11:58:55,5301,0.8116282,0.097585574,0.16039366,0.5531822,0.0
2020-06-22 11:58:55,5401,0.8041957,0.09410995,0.15070038,0.5671878,0.0
2020-06-22 11:58:55,5502,0.77107483,0.09216893,0.15849437,0.6097771,0.0
2020-06-22 11:58:56,5601,0.7145742,0.07055196,0.14980082,0.67968065,0.0
2020-06-22 11:58:56,5701,0.6655014,0.048810765,0.13974094,0.73157215,0.0
2020-06-22 11:58:56,5801,0.62809485,0.026675789,0.12883325,0.7669336,0.0
2020-06-22 11:58:56,5902,0.6314974,0.0054219346,0.11370538,0.7669764,0.0
2020-06-22 11:58:56,6001,0.6478938,-0.0011927466,0.10703129,0.75417274,0.0
2020-06-22 11:58:56,6101,0.6608738,-0.0040576784,0.09888092,0.7439436,0.0
2020-06-22 11:58:56,6201,0.7153531,-0.041308645,0.061176833,0.6948532,0.0
2020-06-22 11:58:56,6302,0.7600666,-0.06057686,0.026692137,0.64646477,0.0
2020-06-22 11:58:56,6401,0.7487004,-0.039261647,-0.0060303356,0.6617174,0.0
2020-06-22 11:58:56,6501,0.7655196,-0.042400345,-0.028437452,0.6413838,0.0
2020-06-22 11:58:57,6601,0.77237093,-0.03286554,-0.048666015,0.6324513,0.0
2020-06-22 11:58:57,6702,0.7755338,-0.025061166,-0.05779616,0.6281551,0.0
2020-06-22 11:58:57,6801,0.77629715,-0.023849692,-0.059202857,0.6271275,0.0
2020-06-22 11:58:57,6902,0.77579546,-0.025490822,-0.056211527,0.6279585,0.0
2020-06-22 11:58:57,7001,0.7752591,-0.02777229,-0.05287836,0.62881315,0.0
2020-06-22 11:58:57,7102,0.77499324,-0.029305413,-0.050425146,0.6292726,0.0
2020-06-22 11:58:57,7202,0.77479774,-0.029984955,-0.04888848,0.6296025,0.0
2020-06-22 11:58:57,7301,0.77458376,-0.030317942,-0.04776875,0.6299357,0.0
2020-06-22 11:58:57,7402,0.774242,-0.031092323,-0.046386376,0.6304213,0.0
2020-06-22 11:58:57,7501,0.77382934,-0.032432936,-0.04474014,0.630979,0.0
2020-06-22 11:58:58,7601,0.7733371,-0.03413048,-0.04269939,0.63163406,0.0
2020-06-22 11:58:58,7701,0.7727711,-0.03585281,-0.04054881,0.6323727,0.0
2020-06-22 11:58:58,7802,0.7722804,-0.037488297,-0.038522966,0.63300365,0.0
2020-06-22 11:58:58,7901,0.7719177,-0.038189515,-0.036848817,0.6335035,0.0
2020-06-22 11:58:58,8001,0.77171665,-0.038345262,-0.03629716,0.6337709,0.0
2020-06-22 11:58:58,8101,0.7717389,-0.038282968,-0.03628646,0.6337482,0.0
2020-06-22 11:58:58,8202,0.7717932,-0.038082913,-0.036418784,0.63368654,0.0
2020-06-22 11:58:58,8301,0.7717254,-0.038210463,-0.036153734,0.6337766,0.0
2020-06-22 11:58:58,8402,0.77126807,-0.039515276,-0.034598295,0.63433987,0.0
2020-06-22 11:58:58,8501,0.77065563,-0.041239474,-0.03235234,0.63509256,0.0
2020-06-22 11:58:59,8601,0.7700615,-0.04302887,-0.030012926,0.63580894,0.0
2020-06-22 11:58:59,8701,0.76956975,-0.044425756,-0.028297562,0.6363867,0.0
2020-06-22 11:58:59,8802,0.76936805,-0.045021255,-0.027588774,0.6366198,0.0
2020-06-22 11:58:59,8902,0.7692958,-0.045045175,-0.02744692,0.6367115,0.0
2020-06-22 11:58:59,9001,0.76934904,-0.04495677,-0.027420672,0.63665456,0.0
2020-06-22 11:58:59,9101,0.7693298,-0.044972688,-0.027178483,0.63668704,0.0
2020-06-22 11:58:59,9201,0.76926166,-0.045175772,-0.026814515,0.6367705,0.0
2020-06-22 11:58:59,9302,0.7691011,-0.045620672,-0.026284298,0.6369547,0.0
2020-06-22 11:58:59,9401,0.7689723,-0.046046276,-0.025707208,0.63710326,0.0
2020-06-22 11:58:59,9502,0.7688498,-0.046281707,-0.025328571,0.6372491,0.0
2020-06-22 11:59:00,9601,0.7687831,-0.046506986,-0.02506918,0.6373235,0.0
2020-06-22 11:59:00,9701,0.7686564,-0.046812225,-0.024635233,0.6374709,0.0
2020-06-22 11:59:00,9801,0.7684418,-0.04739837,-0.023966849,0.63771164,0.0
2020-06-22 11:59:00,9902,0.76816297,-0.048158746,-0.023033803,0.6380249,0.0
2020-06-22 11:59:00,10001,0.7675293,-0.05006931,-0.021335145,0.6386992,0.0
2020-06-22 11:59:00,10101,0.766308,-0.054727513,-0.019760057,0.6398332,0.0
2020-06-22 11:59:00,10201,0.764711,-0.061141614,-0.01881982,0.64119,0.0
2020-06-22 11:59:00,10302,0.75966245,-0.063729875,-0.018781947,0.6469148,0.0
2020-06-22 11:59:00,10402,0.7509249,-0.06695286,-0.009920201,0.65691,0.0
2020-06-22 11:59:00,10501,0.7581498,-0.072208874,-0.012457684,0.6479503,0.0
2020-06-22 11:59:01,10602,0.7632033,-0.07345869,-0.012654974,0.6418445,0.0
2020-06-22 11:59:01,10702,0.76470035,-0.06550016,-0.0045305598,0.64103246,0.0
2020-06-22 11:59:01,10801,0.76006293,-0.06512723,0.0055609313,0.6465538,0.0
2020-06-22 11:59:01,10902,0.7609965,-0.05302572,0.008387001,0.6465309,0.0
2020-06-22 11:59:01,11001,0.75642955,-0.04099566,0.010128878,0.65271056,0.0
2020-06-22 11:59:01,11102,0.7507096,-0.020282708,0.02582851,0.6598156,0.0
2020-06-22 11:59:01,11201,0.7498811,0.0073142434,0.037574258,0.6604642,0.0
2020-06-22 11:59:01,11301,0.7477637,0.03719316,0.047820672,0.6611954,0.0
2020-06-22 11:59:01,11401,0.7466863,0.049181286,0.040407564,0.66212386,0.0
2020-06-22 11:59:01,11501,0.74566096,0.0598177,0.035916433,0.6626625,0.0
2020-06-22 11:59:02,11601,0.7450618,0.065355785,0.03663475,0.66277397,0.0
2020-06-22 11:59:02,11703,0.74441445,0.071860485,0.040571954,0.6625988,0.0
2020-06-22 11:59:02,11801,0.74388593,0.07553147,0.04475813,0.66251445,0.0
2020-06-22 11:59:02,11901,0.74338937,0.07926681,0.05188719,0.66211534,0.0
2020-06-22 11:59:02,12002,0.7440823,0.082675345,0.06032773,0.66020215,0.0
2020-06-22 11:59:02,12102,0.7435795,0.08673792,0.06733333,0.65956974,0.0
2020-06-22 11:59:02,12202,0.74281204,0.09418841,0.073856,0.658714,0.0
2020-06-22 11:59:02,12302,0.7439394,0.09871534,0.076325044,0.65649366,0.0
2020-06-22 11:59:02,12401,0.7386501,0.1066567,0.08230129,0.66048986,0.0
2020-06-22 11:59:02,12501,0.73807645,0.11670991,0.0911565,0.65826476,0.0
2020-06-22 11:59:03,12602,0.73699594,0.12573022,0.100781135,0.6564085,0.0
2020-06-22 11:59:03,12701,0.7350949,0.14283837,0.12326703,0.65118194,0.0
2020-06-22 11:59:03,12801,0.7318839,0.16946289,0.15966746,0.6404175,0.0
2020-06-22 11:59:03,12901,0.72267216,0.20927633,0.213513,0.6231858,0.0
2020-06-22 11:59:03,13002,0.72884125,0.20301135,0.23587245,0.60986966,0.0
2020-06-22 11:59:03,13101,0.72903264,0.20576072,0.25260255,0.60196835,0.0
2020-06-22 11:59:03,13201,0.72792953,0.21612689,0.26134625,0.5959076,0.0
2020-06-22 11:59:03,13302,0.72428244,0.23107186,0.26010787,0.59528536,0.0
2020-06-22 11:59:03,13401,0.7212741,0.24225196,0.2592234,0.59487885,0.0
2020-06-22 11:59:03,13501,0.7175392,0.25317112,0.26050282,0.59428966,0.0
2020-06-22 11:59:04,13602,0.7146633,0.26096034,0.2648786,0.5924486,0.0
2020-06-22 11:59:04,13701,0.71354127,0.2633491,0.2696374,0.5905944,0.0
2020-06-22 11:59:04,13802,0.7129133,0.26346624,0.27401394,0.58928484,0.0
2020-06-22 11:59:04,13901,0.7135621,0.26075232,0.27858397,0.5875613,0.0
2020-06-22 11:59:04,14001,0.7147321,0.25743207,0.28091645,0.5864918,0.0
2020-06-22 11:59:04,14101,0.7159295,0.2543313,0.28354153,0.5851194,0.0
2020-06-22 11:59:04,14202,0.71565914,0.253073,0.28785187,0.58388984,0.0
2020-06-22 11:59:04,14301,0.71810037,0.25507185,0.29664025,0.57556474,0.0
2020-06-22 11:59:04,14401,0.70585334,0.27725366,0.33062774,0.56177115,0.0
2020-06-22 11:59:04,14501,0.6957147,0.29278305,0.3516636,0.5537073,0.0
2020-06-22 11:59:05,14602,0.6995337,0.28561223,0.34383395,0.557545,0.0
