Timestamp,Milliseconds,Illuminance
2020-05-25 17:35:24,1,421.224
2020-05-25 17:35:24,101,421.224
2020-05-25 17:35:24,201,427.547
2020-05-25 17:35:25,301,427.547
2020-05-25 17:35:25,402,456.41898
2020-05-25 17:35:25,501,456.41898
2020-05-25 17:35:25,601,482.885
2020-05-25 17:35:25,701,482.885
2020-05-25 17:35:25,801,395.93198
2020-05-25 17:35:25,901,395.93198
2020-05-25 17:35:25,1001,383.90198
2020-05-25 17:35:25,1101,383.90198
2020-05-25 17:35:25,1201,390.22498
2020-05-25 17:35:26,1301,390.22498
2020-05-25 17:35:26,1401,381.496
2020-05-25 17:35:26,1501,381.496
2020-05-25 17:35:26,1602,379.09
2020-05-25 17:35:26,1701,379.09
2020-05-25 17:35:26,1801,376.684
2020-05-25 17:35:26,1902,376.684
2020-05-25 17:35:26,2001,379.09
2020-05-25 17:35:26,2101,379.09
2020-05-25 17:35:26,2202,385.413
2020-05-25 17:35:27,2301,385.413
2020-05-25 17:35:27,2401,387.819
2020-05-25 17:35:27,2501,387.819
2020-05-25 17:35:27,2602,381.496
2020-05-25 17:35:27,2701,381.496
2020-05-25 17:35:27,2802,381.496
2020-05-25 17:35:27,2901,386.30798
2020-05-25 17:35:27,3001,386.30798
2020-05-25 17:35:27,3101,393.52597
2020-05-25 17:35:27,3202,393.52597
2020-05-25 17:35:28,3301,401.36
2020-05-25 17:35:28,3401,401.36
2020-05-25 17:35:28,3501,412.49496
2020-05-25 17:35:28,3602,412.49496
2020-05-25 17:35:28,3701,418.81796
2020-05-25 17:35:28,3802,418.81796
2020-05-25 17:35:28,3901,418.81796
2020-05-25 17:35:28,4001,418.81796
2020-05-25 17:35:28,4102,418.81796
2020-05-25 17:35:28,4201,418.81796
2020-05-25 17:35:29,4301,417.92297
2020-05-25 17:35:29,4401,417.92297
2020-05-25 17:35:29,4501,406.788
2020-05-25 17:35:29,4601,406.788
2020-05-25 17:35:29,4701,410.705
2020-05-25 17:35:29,4802,410.705
2020-05-25 17:35:29,4901,404.382
2020-05-25 17:35:29,5001,404.382
2020-05-25 17:35:29,5101,408.29898
2020-05-25 17:35:29,5202,408.29898
2020-05-25 17:35:30,5301,401.97598
2020-05-25 17:35:30,5402,401.97598
2020-05-25 17:35:30,5501,394.758
2020-05-25 17:35:30,5601,394.758
2020-05-25 17:35:30,5701,455.861
2020-05-25 17:35:30,5802,455.861
2020-05-25 17:35:30,5901,436.89197
2020-05-25 17:35:30,6001,436.89197
2020-05-25 17:35:30,6101,437.50797
2020-05-25 17:35:30,6202,437.50797
2020-05-25 17:35:31,6301,422.177
2020-05-25 17:35:31,6401,422.177
2020-05-25 17:35:31,6502,420.666
2020-05-25 17:35:31,6601,420.666
2020-05-25 17:35:31,6702,422.177
2020-05-25 17:35:31,6801,422.177
2020-05-25 17:35:31,6901,423.688
2020-05-25 17:35:31,7001,423.688
2020-05-25 17:35:31,7102,418.876
2020-05-25 17:35:31,7201,418.876
2020-05-25 17:35:32,7301,416.47
2020-05-25 17:35:32,7401,416.47
2020-05-25 17:35:32,7502,414.06396
2020-05-25 17:35:32,7601,414.06396
2020-05-25 17:35:32,7701,411.658
2020-05-25 17:35:32,7801,411.658
2020-05-25 17:35:32,7901,411.658
2020-05-25 17:35:32,8001,411.658
2020-05-25 17:35:32,8101,419.49197
2020-05-25 17:35:32,8201,419.49197
2020-05-25 17:35:33,8302,415.57498
2020-05-25 17:35:33,8401,415.57498
2020-05-25 17:35:33,8502,405.335
2020-05-25 17:35:33,8601,405.335
2020-05-25 17:35:33,8701,415.57498
2020-05-25 17:35:33,8801,415.57498
2020-05-25 17:35:33,8901,428.221
2020-05-25 17:35:33,9001,428.221
2020-05-25 17:35:33,9102,434.544
2020-05-25 17:35:33,9201,434.544
2020-05-25 17:35:34,9302,436.95
2020-05-25 17:35:34,9401,436.95
2020-05-25 17:35:34,9501,467.94897
2020-05-25 17:35:34,9601,467.94897
2020-05-25 17:35:34,9701,544.383
2020-05-25 17:35:34,9802,544.383
2020-05-25 17:35:34,9901,588.923
2020-05-25 17:35:34,10001,588.923
2020-05-25 17:35:34,10102,608.787
2020-05-25 17:35:34,10202,608.787
2020-05-25 17:35:35,10301,629.546
2020-05-25 17:35:35,10402,629.546
2020-05-25 17:35:35,10501,676.492
2020-05-25 17:35:35,10601,676.492
2020-05-25 17:35:35,10701,705.98
2020-05-25 17:35:35,10802,705.98
2020-05-25 17:35:35,10901,734.57294
2020-05-25 17:35:35,11001,734.57294
2020-05-25 17:35:35,11102,761.655
2020-05-25 17:35:35,11201,761.655
2020-05-25 17:35:36,11301,780.008
2020-05-25 17:35:36,11401,780.008
2020-05-25 17:35:36,11502,799.872
2020-05-25 17:35:36,11602,799.872
2020-05-25 17:35:36,11701,806.195
2020-05-25 17:35:36,11801,806.195
2020-05-25 17:35:36,11902,799.872
2020-05-25 17:35:36,12002,799.872
2020-05-25 17:35:36,12101,799.872
2020-05-25 17:35:36,12202,799.872
2020-05-25 17:35:37,12301,813.41296
2020-05-25 17:35:37,12401,813.41296
2020-05-25 17:35:37,12502,829.36
2020-05-25 17:35:37,12601,829.36
2020-05-25 17:35:37,12701,842.90094
2020-05-25 17:35:37,12801,842.90094
2020-05-25 17:35:37,12901,882.62897
2020-05-25 17:35:37,13002,882.62897
2020-05-25 17:35:37,13101,958.16797
2020-05-25 17:35:37,13202,958.16797
2020-05-25 17:35:38,13302,1026.4889
2020-05-25 17:35:38,13401,1026.4889
2020-05-25 17:35:38,13502,789.016
2020-05-25 17:35:38,13602,789.016
2020-05-25 17:35:38,13701,645.37695
2020-05-25 17:35:38,13802,645.37695
2020-05-25 17:35:38,13902,655.27997
2020-05-25 17:35:38,14001,655.27997
2020-05-25 17:35:38,14101,674.80695
2020-05-25 17:35:38,14201,674.80695
2020-05-25 17:35:39,14302,566.363
2020-05-25 17:35:39,14401,566.363
2020-05-25 17:35:39,14502,495.24097
2020-05-25 17:35:39,14601,495.24097
2020-05-25 17:35:39,14701,541.571
2020-05-25 17:35:39,14802,541.571
2020-05-25 17:35:39,14901,509.89795
2020-05-25 17:35:39,15001,509.89795
2020-05-25 17:35:39,15101,569.7689
2020-05-25 17:35:39,15202,569.7689
2020-05-25 17:35:40,15302,624.433
2020-05-25 17:35:40,15401,624.433
2020-05-25 17:35:40,15502,778.533
2020-05-25 17:35:40,15601,778.533
2020-05-25 17:35:40,15701,924.79895
2020-05-25 17:35:40,15801,924.79895
2020-05-25 17:35:40,15901,1071.681
2020-05-25 17:35:40,16002,1071.681
2020-05-25 17:35:40,16101,1147.557
2020-05-25 17:35:40,16201,1147.557
2020-05-25 17:35:41,16301,1122.602
2020-05-25 17:35:41,16402,1122.602
2020-05-25 17:35:41,16501,1128.03
2020-05-25 17:35:41,16601,1128.03
2020-05-25 17:35:41,16702,1185.216
2020-05-25 17:35:41,16801,1185.216
2020-05-25 17:35:41,16902,1163.562
2020-05-25 17:35:41,17001,1163.562
2020-05-25 17:35:41,17102,1103.6909
2020-05-25 17:35:41,17201,1103.6909
2020-05-25 17:35:42,17302,1088.36
2020-05-25 17:35:42,17402,1088.36
2020-05-25 17:35:42,17502,1063.4049
2020-05-25 17:35:42,17601,1063.4049
2020-05-25 17:35:42,17703,1050.48
2020-05-25 17:35:42,17801,1050.48
2020-05-25 17:35:42,17901,1038.45
2020-05-25 17:35:42,18002,1038.45
2020-05-25 17:35:42,18101,1047.795
2020-05-25 17:35:42,18201,1047.795
2020-05-25 17:35:43,18302,1040.577
