Timestamp,Milliseconds,X,Y,Z,cos,headingAccuracy
2020-06-22 12:01:41,0,0.6832307,-0.35229495,-0.25722173,0.58559465,0.0
2020-06-22 12:01:41,101,0.68344504,-0.35191163,-0.2573361,0.5855247,0.0
2020-06-22 12:01:41,200,0.6836465,-0.35167894,-0.25763175,0.5852993,0.0
2020-06-22 12:01:41,300,0.6839391,-0.35127133,-0.25816196,0.5849685,0.0
2020-06-22 12:01:41,400,0.6845151,-0.35070053,-0.25896534,0.58428174,0.0
2020-06-22 12:01:41,501,0.68483293,-0.35029182,-0.2596088,0.5838688,0.0
2020-06-22 12:01:41,600,0.68469334,-0.35040548,-0.25950754,0.5840093,0.0
2020-06-22 12:01:41,700,0.68430597,-0.35083708,-0.2590324,0.584415,0.0
2020-06-22 12:01:41,801,0.6841119,-0.3510165,-0.2587591,0.58465546,0.0
2020-06-22 12:01:41,900,0.6841351,-0.3509914,-0.2588431,0.5846063,0.0
2020-06-22 12:01:42,1000,0.68421596,-0.35087496,-0.25885066,0.58457816,0.0
2020-06-22 12:01:42,1100,0.68402785,-0.3511119,-0.25861153,0.58476186,0.0
2020-06-22 12:01:42,1200,0.6835734,-0.35161576,-0.25795284,0.5852812,0.0
2020-06-22 12:01:42,1301,0.6827193,-0.3526101,-0.25665602,0.58624923,0.0
2020-06-22 12:01:42,1400,0.68119234,-0.3544342,-0.25427908,0.5879588,0.0
2020-06-22 12:01:42,1500,0.6792359,-0.35672227,-0.25126156,0.59013176,0.0
2020-06-22 12:01:42,1600,0.676743,-0.3595859,-0.24747069,0.5928534,0.0
2020-06-22 12:01:42,1701,0.6741487,-0.36135024,-0.24291223,0.5966098,0.0
2020-06-22 12:01:42,1800,0.6719505,-0.3635679,-0.23916423,0.5992507,0.0
2020-06-22 12:01:42,1900,0.67036194,-0.36515692,-0.2366148,0.60107297,0.0
2020-06-22 12:01:43,2001,0.6690652,-0.3658883,-0.23351292,0.60328203,0.0
2020-06-22 12:01:43,2100,0.6677772,-0.366944,-0.23104279,0.60501647,0.0
2020-06-22 12:01:43,2201,0.66666305,-0.3681556,-0.22921008,0.60620505,0.0
2020-06-22 12:01:43,2300,0.66582197,-0.36886513,-0.22715062,0.60747194,0.0
2020-06-22 12:01:43,2400,0.66500664,-0.36985952,-0.22538213,0.6084184,0.0
2020-06-22 12:01:43,2500,0.6646649,-0.3702758,-0.22493243,0.608705,0.0
2020-06-22 12:01:43,2601,0.6648061,-0.37013075,-0.22511283,0.60857224,0.0
2020-06-22 12:01:43,2700,0.6647966,-0.3700316,-0.2252947,0.60857576,0.0
2020-06-22 12:01:43,2800,0.66476387,-0.36971235,-0.22456114,0.6090764,0.0
2020-06-22 12:01:43,2901,0.66622156,-0.36584496,-0.2204959,0.6113002,0.0
2020-06-22 12:01:44,3000,0.6689612,-0.3590593,-0.21377333,0.61470985,0.0
2020-06-22 12:01:44,3100,0.67261875,-0.3496258,-0.20447153,0.6193038,0.0
2020-06-22 12:01:44,3200,0.6761872,-0.3395291,-0.19368735,0.6244806,0.0
2020-06-22 12:01:44,3301,0.678309,-0.33209792,-0.18451717,0.62893665,0.0
2020-06-22 12:01:44,3401,0.6785859,-0.32949364,-0.17913789,0.6315574,0.0
2020-06-22 12:01:44,3500,0.68209106,-0.31642058,-0.16344027,0.63868386,0.0
2020-06-22 12:01:44,3601,0.68577075,-0.30520213,-0.15170963,0.6430819,0.0
2020-06-22 12:01:44,3700,0.6905759,-0.29313815,-0.14120501,0.64593816,0.0
2020-06-22 12:01:44,3800,0.6980087,-0.26892072,-0.12125085,0.6525057,0.0
2020-06-22 12:01:44,3901,0.7061991,-0.23651916,-0.09087855,0.6611222,0.0
2020-06-22 12:01:45,4000,0.7189109,-0.19997692,-0.06314079,0.6627138,0.0
2020-06-22 12:01:45,4101,0.72435,-0.16024417,-0.043181043,0.6691594,0.0
2020-06-22 12:01:45,4200,0.7257923,-0.1498376,-0.029593507,0.6707447,0.0
2020-06-22 12:01:45,4300,0.7356869,-0.12183123,-0.004610224,0.6662587,0.0
2020-06-22 12:01:45,4400,0.7486977,-0.07831804,0.027839158,0.65768,0.0
2020-06-22 12:01:45,4501,0.7595894,-0.024478232,0.0644454,0.6467392,0.0
2020-06-22 12:01:45,4601,0.7649759,0.032251097,0.098943174,0.63559574,0.0
2020-06-22 12:01:45,4700,0.7664206,0.07551756,0.13887408,0.62258375,0.0
2020-06-22 12:01:45,4801,0.76442605,0.106828816,0.16378382,0.6143414,0.0
2020-06-22 12:01:45,4900,0.7581029,0.1184637,0.18877377,0.61287093,0.0
2020-06-22 12:01:46,5001,0.75482523,0.12516686,0.20347954,0.61087495,0.0
2020-06-22 12:01:46,5100,0.75207806,0.13439849,0.21702866,0.60763,0.0
2020-06-22 12:01:46,5201,0.749482,0.1449004,0.22856022,0.6041861,0.0
2020-06-22 12:01:46,5300,0.7473108,0.15541506,0.23847894,0.60041696,0.0
2020-06-22 12:01:46,5401,0.7486048,0.1590979,0.23721553,0.5983373,0.0
2020-06-22 12:01:46,5500,0.7497054,0.1664657,0.23782587,0.59470147,0.0
2020-06-22 12:01:46,5600,0.7552373,0.16532011,0.22958998,0.5912481,0.0
2020-06-22 12:01:46,5700,0.7622933,0.14806803,0.20765683,0.59486425,0.0
2020-06-22 12:01:46,5801,0.77245516,0.12547195,0.17036462,0.5987869,0.0
2020-06-22 12:01:46,5900,0.7795465,0.08660587,0.11436091,0.60969526,0.0
2020-06-22 12:01:47,6000,0.783729,0.05456635,0.06786747,0.61496776,0.0
2020-06-22 12:01:47,6100,0.78565377,0.044411894,0.048183303,0.6151862,0.0
2020-06-22 12:01:47,6200,0.7865445,0.03746132,0.03455226,0.61542714,0.0
2020-06-22 12:01:47,6301,0.78619385,0.03602692,0.031663373,0.61611587,0.0
2020-06-22 12:01:47,6400,0.78529084,0.011196047,-3.884322E-4,0.61902565,0.0
2020-06-22 12:01:47,6500,0.7895712,-0.0036821773,-0.034194443,0.61269444,0.0
2020-06-22 12:01:47,6601,0.784691,-0.05004519,-0.09353641,0.61074257,0.0
2020-06-22 12:01:47,6700,0.7695512,-0.11617455,-0.14786382,0.610271,0.0
2020-06-22 12:01:47,6800,0.75800306,-0.17228732,-0.18470533,0.6013588,0.0
2020-06-22 12:01:47,6901,0.7506858,-0.2067643,-0.2059042,0.59272486,0.0
