Timestamp,Milliseconds,X,Y,Z,cos,headingAccuracy
2020-06-01 18:33:16,1,0.5969466,-0.49264964,-0.39610106,0.49401927,0.0
2020-06-01 18:33:16,101,0.596958,-0.49263376,-0.39604563,0.49406582,0.0
2020-06-01 18:33:16,201,0.5969352,-0.49262455,-0.39594665,0.4941818,0.0
2020-06-01 18:33:16,301,0.59687227,-0.49266902,-0.39581022,0.49432272,0.0
2020-06-01 18:33:16,401,0.59690905,-0.49258375,-0.39586598,0.4943187,0.0
2020-06-01 18:33:16,502,0.597104,-0.49235085,-0.3960919,0.49413422,0.0
2020-06-01 18:33:16,601,0.59724706,-0.49218512,-0.39629176,0.49396616,0.0
2020-06-01 18:33:16,701,0.5972159,-0.49219492,-0.39625672,0.49402222,0.0
2020-06-01 18:33:16,801,0.5971497,-0.49224952,-0.3961803,0.4941091,0.0
2020-06-01 18:33:16,901,0.5972164,-0.49218568,-0.39627808,0.49401367,0.0
2020-06-01 18:33:17,1001,0.59733254,-0.4920402,-0.39637133,0.49394336,0.0
2020-06-01 18:33:17,1101,0.59730655,-0.4920426,-0.39635238,0.49398765,0.0
2020-06-01 18:33:17,1202,0.59727293,-0.49215508,-0.3961093,0.49411118,0.0
2020-06-01 18:33:17,1301,0.5970287,-0.4923492,-0.39577538,0.49448043,0.0
2020-06-01 18:33:17,1401,0.59661824,-0.49266863,-0.39519644,0.49512032,0.0
2020-06-01 18:33:17,1501,0.5962697,-0.4930701,-0.39473036,0.49551213,0.0
2020-06-01 18:33:17,1601,0.59612036,-0.49323386,-0.39444387,0.49575692,0.0
2020-06-01 18:33:17,1702,0.5961967,-0.49321842,-0.3944105,0.49570698,0.0
2020-06-01 18:33:17,1801,0.5967896,-0.49255246,-0.39515746,0.49506047,0.0
2020-06-01 18:33:17,1901,0.5977831,-0.4915242,-0.39632848,0.49394637,0.0
2020-06-01 18:33:18,2001,0.59862167,-0.4906282,-0.39738575,0.49297124,0.0
2020-06-01 18:33:18,2101,0.5991916,-0.48998395,-0.39808962,0.49235132,0.0
2020-06-01 18:33:18,2202,0.5993971,-0.4897674,-0.39832166,0.49212888,0.0
2020-06-01 18:33:18,2301,0.59931684,-0.48982063,-0.3981356,0.49232426,0.0
2020-06-01 18:33:18,2401,0.59904027,-0.49004623,-0.39779118,0.49271455,0.0
2020-06-01 18:33:18,2501,0.5985801,-0.49057743,-0.3970502,0.4933425,0.0
2020-06-01 18:33:18,2601,0.598202,-0.49096847,-0.39648536,0.4938661,0.0
2020-06-01 18:33:18,2702,0.59829706,-0.490867,-0.39657956,0.4937762,0.0
2020-06-01 18:33:18,2801,0.59921354,-0.48982838,-0.39779037,0.49272114,0.0
2020-06-01 18:33:18,2901,0.6002924,-0.48862043,-0.39920816,0.49145907,0.0
2020-06-01 18:33:19,3002,0.6013885,-0.4875208,-0.40118012,0.48960173,0.0
2020-06-01 18:33:19,3101,0.6018532,-0.48698178,-0.40278932,0.48824403,0.0
2020-06-01 18:33:19,3201,0.60179734,-0.48704463,-0.4021724,0.4887585,0.0
2020-06-01 18:33:19,3301,0.60053945,-0.48849562,-0.40095267,0.48985854,0.0
2020-06-01 18:33:19,3402,0.5990096,-0.49007824,-0.39823428,0.49236196,0.0
2020-06-01 18:33:19,3501,0.59734756,-0.4918736,-0.39557916,0.4947256,0.0
2020-06-01 18:33:19,3601,0.5958697,-0.493351,-0.3936034,0.4966089,0.0
2020-06-01 18:33:19,3702,0.59477156,-0.4944923,-0.39213103,0.4979532,0.0
2020-06-01 18:33:19,3801,0.5935871,-0.49570718,-0.39044628,0.49948016,0.0
2020-06-01 18:33:19,3902,0.5918677,-0.4974554,-0.38835418,0.5014098,0.0
2020-06-01 18:33:20,4002,0.5897306,-0.49946424,-0.3858315,0.50387233,0.0
