Timestamp,Milliseconds,Illuminance
2020-06-01 18:33:16,1,318.266
2020-06-01 18:33:16,101,318.266
2020-06-01 18:33:16,202,318.266
2020-06-01 18:33:16,301,315.86
2020-06-01 18:33:16,401,315.86
2020-06-01 18:33:16,501,309.537
2020-06-01 18:33:16,602,309.537
2020-06-01 18:33:16,701,313.45398
2020-06-01 18:33:16,801,313.45398
2020-06-01 18:33:16,901,313.45398
2020-06-01 18:33:17,1001,313.45398
2020-06-01 18:33:17,1102,313.45398
2020-06-01 18:33:17,1201,313.45398
2020-06-01 18:33:17,1301,313.45398
2020-06-01 18:33:17,1401,313.45398
2020-06-01 18:33:17,1501,313.45398
2020-06-01 18:33:17,1601,313.45398
2020-06-01 18:33:17,1702,313.45398
2020-06-01 18:33:17,1801,313.45398
2020-06-01 18:33:17,1902,304.72498
2020-06-01 18:33:18,2001,304.72498
2020-06-01 18:33:18,2101,248.771
2020-06-01 18:33:18,2202,248.771
2020-06-01 18:33:18,2301,32.649998
2020-06-01 18:33:18,2401,32.649998
2020-06-01 18:33:18,2502,317.64996
2020-06-01 18:33:18,2601,317.64996
2020-06-01 18:33:18,2701,326.379
2020-06-01 18:33:18,2802,326.379
2020-06-01 18:33:18,2901,326.379
2020-06-01 18:33:19,3001,326.379
2020-06-01 18:33:19,3102,323.97296
2020-06-01 18:33:19,3201,323.97296
2020-06-01 18:33:19,3302,321.567
2020-06-01 18:33:19,3401,321.567
2020-06-01 18:33:19,3501,321.567
2020-06-01 18:33:19,3602,321.567
2020-06-01 18:33:19,3701,321.567
2020-06-01 18:33:19,3801,321.567
2020-06-01 18:33:19,3902,321.567
2020-06-01 18:33:20,4001,321.567
2020-06-01 18:33:20,4102,320.05597
2020-06-01 18:33:20,4202,320.05597
2020-06-01 18:33:20,4302,318.545
2020-06-01 18:33:20,4401,318.545
2020-06-01 18:33:20,4501,306.51498
2020-06-01 18:33:20,4602,306.51498
2020-06-01 18:33:20,4701,283.35
2020-06-01 18:33:20,4802,283.35
2020-06-01 18:33:20,4901,252.96698
2020-06-01 18:33:21,5001,252.96698
2020-06-01 18:33:21,5102,228.907
2020-06-01 18:33:21,5201,228.907
2020-06-01 18:33:21,5302,198.52399
2020-06-01 18:33:21,5401,198.52399
2020-06-01 18:33:21,5501,205.463
2020-06-01 18:33:21,5601,205.463
2020-06-01 18:33:21,5702,205.463
2020-06-01 18:33:21,5801,203.673
2020-06-01 18:33:21,5902,203.673
2020-06-01 18:33:22,6001,290.347
2020-06-01 18:33:22,6101,290.347
2020-06-01 18:33:22,6201,310.49
2020-06-01 18:33:22,6302,310.49
2020-06-01 18:33:22,6402,296.94897
2020-06-01 18:33:22,6501,296.94897
2020-06-01 18:33:22,6601,258.732
2020-06-01 18:33:22,6701,258.732
2020-06-01 18:33:22,6802,248.21298
2020-06-01 18:33:22,6901,248.21298
2020-06-01 18:33:23,7001,229.85999
2020-06-01 18:33:23,7101,229.85999
2020-06-01 18:33:23,7201,223.53699
2020-06-01 18:33:23,7302,223.53699
2020-06-01 18:33:23,7401,227.454
2020-06-01 18:33:23,7501,227.454
2020-06-01 18:33:23,7602,223.53699
2020-06-01 18:33:23,7701,223.53699
2020-06-01 18:33:23,7801,229.85999
2020-06-01 18:33:23,7901,229.85999
2020-06-01 18:33:24,8002,229.85999
2020-06-01 18:33:24,8101,229.85999
2020-06-01 18:33:24,8201,229.85999
2020-06-01 18:33:24,8301,229.85999
2020-06-01 18:33:24,8402,232.26599
2020-06-01 18:33:24,8501,232.26599
2020-06-01 18:33:24,8602,225.943
2020-06-01 18:33:24,8701,225.943
2020-06-01 18:33:24,8802,225.943
2020-06-01 18:33:24,8901,225.943
2020-06-01 18:33:25,9002,229.85999
2020-06-01 18:33:25,9101,229.85999
2020-06-01 18:33:25,9201,229.85999
2020-06-01 18:33:25,9302,229.85999
2020-06-01 18:33:25,9402,229.85999
2020-06-01 18:33:25,9501,229.85999
2020-06-01 18:33:25,9601,229.85999
2020-06-01 18:33:25,9702,229.85999
2020-06-01 18:33:25,9801,225.943
2020-06-01 18:33:25,9903,225.943
2020-06-01 18:33:26,10001,225.943
2020-06-01 18:33:26,10101,225.943
2020-06-01 18:33:26,10202,229.85999
2020-06-01 18:33:26,10303,229.85999
2020-06-01 18:33:26,10401,225.943
2020-06-01 18:33:26,10501,225.943
2020-06-01 18:33:26,10601,225.943
2020-06-01 18:33:26,10702,225.943
2020-06-01 18:33:26,10802,225.943
2020-06-01 18:33:26,10901,225.943
2020-06-01 18:33:27,11002,225.943
2020-06-01 18:33:27,11102,225.943
2020-06-01 18:33:27,11201,229.85999
2020-06-01 18:33:27,11301,229.85999
2020-06-01 18:33:27,11402,229.85999
2020-06-01 18:33:27,11501,229.85999
2020-06-01 18:33:27,11601,229.85999
2020-06-01 18:33:27,11702,229.85999
2020-06-01 18:33:27,11802,229.85999
