Timestamp,Milliseconds,X,Y,Z
2020-06-01 18:09:04,1,-0.0020001307,0.0010903771,1.464095E-4
2020-06-01 18:09:04,11,-0.0020001307,0.0010903771,1.464095E-4
2020-06-01 18:09:04,22,-9.3486626E-4,0.005884067,0.003874835
2020-06-01 18:09:04,31,0.0033261916,0.014406183,-9.1885496E-4
2020-06-01 18:09:04,41,-0.0067938208,0.008014596,-3.8622227E-4
2020-06-01 18:09:04,51,0.0038588238,0.0016230093,-0.0014514877
2020-06-01 18:09:04,62,-4.0223403E-4,0.0090798605,6.790417E-4
2020-06-01 18:09:04,71,1.303982E-4,0.015471447,-3.8622227E-4
2020-06-01 18:09:04,81,0.0049240883,0.0090798605,0.0028095706
2020-06-01 18:09:04,91,0.0038588238,0.0021556416,-0.0030493839
2020-06-01 18:09:04,102,-0.0035980274,0.0090798605,0.0022769384
2020-06-01 18:09:04,111,-4.0223403E-4,0.0010903771,-0.0035820166
2020-06-01 18:09:04,121,-0.004663292,0.0026882738,-0.0035820166
2020-06-01 18:09:04,131,-0.0041306596,0.0090798605,-0.0041146483
2020-06-01 18:09:04,141,0.0049240883,-0.0010401518,-0.00464728
2020-06-01 18:09:04,151,0.0011956627,0.003220906,0.001211674
2020-06-01 18:09:04,161,0.0017282949,5.577449E-4,-0.0019841194
2020-06-01 18:09:04,171,0.0011956627,-5.075196E-4,-3.8622227E-4
2020-06-01 18:09:04,181,0.0075872494,-0.0068991063,0.003874835
2020-06-01 18:09:04,191,0.002260927,-0.0010401518,-0.0041146483
2020-06-01 18:09:04,201,6.630304E-4,5.577449E-4,1.464095E-4
2020-06-01 18:09:04,212,6.630304E-4,-0.005301209,0.0028095706
2020-06-01 18:09:04,221,0.0027935593,-0.007964371,0.0070706285
2020-06-01 18:09:04,231,-0.0014674985,-0.003703313,-0.0019841194
2020-06-01 18:09:04,241,-9.3486626E-4,-0.005301209,-0.0019841194
2020-06-01 18:09:04,252,6.630304E-4,0.0026882738,6.790417E-4
2020-06-01 18:09:04,261,6.630304E-4,0.0010903771,-0.0030493839
2020-06-01 18:09:04,271,-0.0062611885,0.007481964,-0.0019841194
2020-06-01 18:09:04,282,-0.0020001307,0.0026882738,1.464095E-4
2020-06-01 18:09:04,291,0.004391456,-0.0021054163,1.464095E-4
2020-06-01 18:09:04,301,-0.0030653952,0.0037535382,-0.0025167512
2020-06-01 18:09:04,311,-0.002532763,0.0037535382,6.790417E-4
2020-06-01 18:09:04,322,6.630304E-4,0.010145125,6.790417E-4
2020-06-01 18:09:04,331,-4.0223403E-4,0.0016230093,-9.1885496E-4
2020-06-01 18:09:04,341,0.004391456,0.0037535382,0.008135892
2020-06-01 18:09:04,351,-0.0030653952,-0.0068991063,0.0017443062
2020-06-01 18:09:04,361,-9.3486626E-4,0.0042861705,-0.0014514877
2020-06-01 18:09:04,371,0.004391456,0.003220906,-0.0019841194
2020-06-01 18:09:04,382,0.0017282949,2.5112648E-5,0.0017443062
2020-06-01 18:09:04,391,-4.0223403E-4,-0.005301209,0.003874835
2020-06-01 18:09:04,401,6.630304E-4,-0.0026380485,-0.0062451772
2020-06-01 18:09:04,412,0.01025041,-0.005301209,0.0049400995
2020-06-01 18:09:04,421,-0.0035952053,-0.0015819906,-0.0025202287
2020-06-01 18:09:04,431,-9.3204406E-4,-0.0021146229,1.4293194E-4
2020-06-01 18:09:04,442,-9.3204406E-4,1.5906058E-5,0.0044039898
2020-06-01 18:09:04,451,6.658526E-4,0.002146435,-3.8969982E-4
2020-06-01 18:09:04,462,0.0033290137,-0.0015819906,-0.0030528614
2020-06-01 18:09:04,471,0.0027963815,5.485383E-4,0.0017408286
2020-06-01 18:09:04,481,0.0011984848,1.5906058E-5,0.005469254
2020-06-01 18:09:04,492,-0.003062573,0.006940125,-9.223325E-4
2020-06-01 18:09:04,501,0.0043942784,-0.0010493584,-0.0030528614
2020-06-01 18:09:04,511,6.658526E-4,0.004809596,0.0022734609
2020-06-01 18:09:04,522,0.0075900718,0.0010811705,1.4293194E-4
2020-06-01 18:09:04,531,0.005992175,5.485383E-4,-0.006248655
2020-06-01 18:09:04,541,1.332204E-4,0.0016138027,-3.8969982E-4
2020-06-01 18:09:04,551,0.001731117,0.002146435,-3.8969982E-4
2020-06-01 18:09:04,562,-0.0019973086,0.0010811705,-3.8969982E-4
2020-06-01 18:09:04,571,0.003861646,-0.002647255,-0.004118126
2020-06-01 18:09:04,581,0.0027963815,0.0026790672,-0.001987597
2020-06-01 18:09:04,592,1.332204E-4,0.0058748606,-9.223325E-4
2020-06-01 18:09:04,601,-0.0041278373,-0.0010493584,0.0022734609
2020-06-01 18:09:04,611,0.0027963815,-0.0037125195,6.7556417E-4
2020-06-01 18:09:04,622,-0.0019973086,0.0026790672,6.7556417E-4
2020-06-01 18:09:04,631,1.332204E-4,-0.002647255,0.0038713575
2020-06-01 18:09:04,641,0.0011984848,0.0016138027,-0.0035854941
2020-06-01 18:09:04,651,0.0065248073,-0.002647255,0.0017408286
2020-06-01 18:09:04,661,-0.0025299408,-0.0010493584,0.0012081964
2020-06-01 18:09:04,672,6.658526E-4,0.0026790672,-0.0030528614
2020-06-01 18:09:04,681,0.008122704,0.002146435,-0.0035854941
2020-06-01 18:09:04,691,0.0033290137,5.485383E-4,-3.8969982E-4
2020-06-01 18:09:04,701,0.0049269106,0.0053422283,0.004936622
2020-06-01 18:09:04,711,-0.0014646763,0.0058748606,6.7556417E-4
2020-06-01 18:09:04,721,0.001731117,0.0037443317,-0.004118126
2020-06-01 18:09:04,731,-0.0014646763,5.485383E-4,0.004936622
2020-06-01 18:09:04,742,0.0011984848,0.00800539,0.0022734609
2020-06-01 18:09:04,751,0.003861646,0.002146435,-0.001987597
2020-06-01 18:09:04,761,-0.0019973086,-0.0015819906,0.0033387253
2020-06-01 18:09:04,771,-0.0041278373,1.5906058E-5,1.4293194E-4
2020-06-01 18:09:04,781,0.0033290137,-5.1672617E-4,0.0012081964
2020-06-01 18:09:04,792,-0.006258366,-0.0015819906,0.0022734609
2020-06-01 18:09:04,801,-0.0025299408,1.5906058E-5,-0.0025202287
2020-06-01 18:09:04,811,-0.0025299408,0.0016138027,-3.8969982E-4
2020-06-01 18:09:04,821,-0.017443644,0.0016138027,0.011860841
2020-06-01 18:09:04,832,0.003861646,0.006940125,0.0017408286
2020-06-01 18:09:04,841,-9.3204406E-4,1.5906058E-5,-0.005716023
2020-06-01 18:09:04,851,-3.9941183E-4,0.0010811705,0.0060018864
2020-06-01 18:09:04,862,-0.008921527,5.485383E-4,-0.0025202287
2020-06-01 18:09:04,871,-0.0014646763,0.002146435,-0.0014549652
2020-06-01 18:09:04,881,-0.0041278373,-0.0058430484,-0.0030528614
2020-06-01 18:09:04,891,0.0027963815,-0.0031798873,0.0044039898
2020-06-01 18:09:04,901,6.658526E-4,-0.0037125195,0.0044039898
2020-06-01 18:09:04,911,0.003861646,0.004809596,0.002806093
2020-06-01 18:09:05,921,0.0022702403,-5.379012E-4,0.0027980953
2020-06-01 18:09:05,931,0.0012049759,-0.0021357979,-0.0019955947
2020-06-01 18:09:05,942,0.0028028726,0.0026578922,0.0017328309
2020-06-01 18:09:05,951,0.0017376081,-0.0037336946,-9.3033025E-4
2020-06-01 18:09:05,961,-0.0025234497,-0.004798959,0.0012001987
2020-06-01 18:09:05,971,-0.0014581853,-0.004798959,0.0054612565
2020-06-01 18:09:05,982,-3.929208E-4,-0.0010705334,0.0017328309
2020-06-01 18:09:05,991,-0.0046539786,-5.379012E-4,0.0022654631
2020-06-01 18:09:05,1001,-0.0014581853,-0.0021357979,0.004395992
2020-06-01 18:09:05,1011,-0.005719243,0.00212526,0.0017328309
2020-06-01 18:09:05,1022,0.0028028726,-0.005331591,-3.9769756E-4
2020-06-01 18:09:05,1031,1.3971142E-4,-5.2689575E-6,-9.3033025E-4
2020-06-01 18:09:05,1041,-9.2555303E-4,0.0010599955,-9.3033025E-4
2020-06-01 18:09:05,1052,0.0054660337,-0.004266327,0.0022654631
2020-06-01 18:09:05,1061,0.0054660337,-0.005331591,-3.9769756E-4
2020-06-01 18:09:05,1071,-0.0067845075,-5.2689575E-6,6.6756643E-4
2020-06-01 18:09:05,1082,-3.929208E-4,0.0037231566,0.0027980953
2020-06-01 18:09:05,1091,0.0049334015,-5.2689575E-6,0.0017328309
2020-06-01 18:09:05,1102,6.7234365E-4,-0.0021357979,-3.9769756E-4
2020-06-01 18:09:05,1111,-0.0041213464,-0.006929488,0.0033307276
2020-06-01 18:09:05,1121,0.0012049759,-5.2689575E-6,-3.9769756E-4
2020-06-01 18:09:05,1131,0.003868137,-0.0021357979,-9.3033025E-4
2020-06-01 18:09:05,1141,6.7234365E-4,5.2736327E-4,0.0012001987
2020-06-01 18:09:05,1151,0.0017376081,5.2736327E-4,-0.0035934919
2020-06-01 18:09:05,1161,-0.0041213464,0.0031905244,0.0027980953
2020-06-01 18:09:05,1172,0.005998666,-0.005331591,0.0033307276
2020-06-01 18:09:05,1181,-0.0035887142,0.0031905244,-3.9769756E-4
2020-06-01 18:09:05,1191,-0.003056082,0.0010599955,1.349342E-4
2020-06-01 18:09:05,1201,0.0054660337,-0.006396856,-0.0025282265
2020-06-01 18:09:05,1212,6.7234365E-4,0.00212526,-0.0035934919
2020-06-01 18:09:05,1221,1.3971142E-4,-0.0021357979,0.0049286243
2020-06-01 18:09:05,1231,0.0044007692,-0.0010705334,-0.001462963
