Timestamp,Milliseconds,X,Y,Z
2020-06-22 11:52:24,2,-0.03494992,0.32552692,-0.17701787
2020-06-22 11:52:24,11,-0.03494992,0.32552692,-0.17701787
2020-06-22 11:52:24,21,-0.059320122,0.36385843,-0.10577537
2020-06-22 11:52:24,31,-0.15582083,0.3330316,-0.16310588
2020-06-22 11:52:24,41,-0.03803766,0.39993343,-0.09121928
2020-06-22 11:52:24,51,-0.03803766,0.39993343,-0.09121928
2020-06-22 11:52:24,62,0.023718076,0.37310925,-0.032809805
2020-06-22 11:52:24,71,0.023718076,0.37310925,-0.032809805
2020-06-22 11:52:24,81,0.023718076,0.37310925,-0.032809805
2020-06-22 11:52:24,91,0.25800595,0.19009714,0.105455905
2020-06-22 11:52:24,101,0.25800595,0.19009714,0.105455905
2020-06-22 11:52:24,112,-0.02234342,0.38189363,-0.03352948
2020-06-22 11:52:24,121,-0.08424347,0.37951028,-0.09751543
2020-06-22 11:52:24,131,-0.08424347,0.37951028,-0.09751543
2020-06-22 11:52:24,142,-0.03432498,0.32357538,-0.11303194
2020-06-22 11:52:24,151,-0.03432498,0.32357538,-0.11303194
2020-06-22 11:52:24,161,-0.05626356,0.3827985,-0.20339973
2020-06-22 11:52:24,171,-0.05626356,0.3827985,-0.20339973
2020-06-22 11:52:24,181,0.008596056,0.3596854,-0.21343328
2020-06-22 11:52:24,192,0.008596056,0.3596854,-0.21343328
2020-06-22 11:52:24,201,-0.04904781,0.3726958,-0.20389079
2020-06-22 11:52:24,212,-0.04904781,0.3726958,-0.20389079
2020-06-22 11:52:24,221,-0.04904781,0.3726958,-0.20389079
2020-06-22 11:52:24,232,0.004730438,0.31924,-0.23968185
2020-06-22 11:52:24,241,0.004730438,0.31924,-0.23968185
2020-06-22 11:52:24,251,-0.017765706,0.3083219,-0.25553355
2020-06-22 11:52:24,261,-0.03666372,0.32224047,-0.15729737
2020-06-22 11:52:24,271,-0.03666372,0.32224047,-0.15729737
2020-06-22 11:52:24,281,0.021791952,0.32592776,-0.19269964
2020-06-22 11:52:24,291,0.021791952,0.32592776,-0.19269964
2020-06-22 11:52:24,301,-0.11589194,0.3547169,-0.162346
2020-06-22 11:52:24,312,-0.11589194,0.3547169,-0.162346
2020-06-22 11:52:24,321,-0.0509453,0.34356257,-0.14111741
2020-06-22 11:52:24,332,-0.0509453,0.34356257,-0.14111741
2020-06-22 11:52:24,341,-0.054456066,0.3428997,-0.13218342
2020-06-22 11:52:24,351,-0.054456066,0.3428997,-0.13218342
2020-06-22 11:52:24,362,-0.03897008,0.34158608,-0.18020831
2020-06-22 11:52:24,371,-0.03897008,0.34158608,-0.18020831
2020-06-22 11:52:24,381,-0.110493176,0.3928292,-0.18404691
2020-06-22 11:52:24,391,-0.110493176,0.3928292,-0.18404691
2020-06-22 11:52:24,401,-0.048460275,0.33169413,-0.13115872
2020-06-22 11:52:24,411,-0.048460275,0.33169413,-0.13115872
2020-06-22 11:52:24,422,-0.048460275,0.33169413,-0.13115872
2020-06-22 11:52:24,431,-0.023003485,0.3816011,-0.19367419
2020-06-22 11:52:24,441,-0.018898027,0.3725783,-0.1318448
2020-06-22 11:52:24,451,-0.018898027,0.3725783,-0.1318448
2020-06-22 11:52:24,461,-0.0330566,0.3918655,-0.13170291
2020-06-22 11:52:24,471,-0.0330566,0.3918655,-0.13170291
2020-06-22 11:52:24,481,-0.04244627,0.3836359,-0.14956424
2020-06-22 11:52:24,491,-0.04244627,0.3836359,-0.14956424
2020-06-22 11:52:24,502,0.01936969,0.3702516,-0.13597517
2020-06-22 11:52:24,511,0.01936969,0.3702516,-0.13597517
