Timestamp,Milliseconds,Illuminance
2020-06-22 11:52:24,1,15.052
2020-06-22 11:52:24,101,15.052
2020-06-22 11:52:24,201,15.052
2020-06-22 11:52:24,301,15.052
2020-06-22 11:52:24,402,15.052
2020-06-22 11:52:24,501,15.052
2020-06-22 11:52:24,601,15.052
2020-06-22 11:52:25,701,15.052
2020-06-22 11:52:25,803,15.052
2020-06-22 11:52:25,901,15.052
2020-06-22 11:52:25,1001,15.052
2020-06-22 11:52:25,1101,15.052
2020-06-22 11:52:25,1201,15.052
2020-06-22 11:52:25,1301,15.052
2020-06-22 11:52:25,1401,15.052
2020-06-22 11:52:25,1502,15.052
2020-06-22 11:52:25,1601,15.052
2020-06-22 11:52:26,1701,15.052
2020-06-22 11:52:26,1802,15.052
2020-06-22 11:52:26,1901,15.052
2020-06-22 11:52:26,2001,15.052
2020-06-22 11:52:26,2102,15.052
2020-06-22 11:52:26,2201,15.052
2020-06-22 11:52:26,2301,15.052
2020-06-22 11:52:26,2401,15.052
2020-06-22 11:52:26,2501,15.052
2020-06-22 11:52:26,2602,21.375
2020-06-22 11:52:27,2701,21.375
2020-06-22 11:52:27,2801,21.375
2020-06-22 11:52:27,2901,21.375
2020-06-22 11:52:27,3002,21.375
2020-06-22 11:52:27,3102,21.375
2020-06-22 11:52:27,3201,15.052
2020-06-22 11:52:27,3301,15.052
2020-06-22 11:52:27,3402,15.052
2020-06-22 11:52:27,3501,15.052
2020-06-22 11:52:27,3603,15.052
2020-06-22 11:52:28,3701,15.052
2020-06-22 11:52:28,3803,15.052
2020-06-22 11:52:28,3902,15.052
2020-06-22 11:52:28,4002,15.052
2020-06-22 11:52:28,4101,15.052
2020-06-22 11:52:28,4202,15.052
2020-06-22 11:52:28,4301,15.052
2020-06-22 11:52:28,4402,15.052
2020-06-22 11:52:28,4501,15.052
2020-06-22 11:52:28,4602,15.052
2020-06-22 11:52:29,4702,15.052
2020-06-22 11:52:29,4802,15.052
2020-06-22 11:52:29,4901,15.052
2020-06-22 11:52:29,5002,15.052
2020-06-22 11:52:29,5101,15.052
2020-06-22 11:52:29,5201,15.052
2020-06-22 11:52:29,5301,15.052
2020-06-22 11:52:29,5402,15.052
2020-06-22 11:52:29,5501,15.052
2020-06-22 11:52:29,5601,8.729
2020-06-22 11:52:30,5702,8.729
2020-06-22 11:52:30,5802,8.729
2020-06-22 11:52:30,5901,8.729
2020-06-22 11:52:30,6001,8.729
2020-06-22 11:52:30,6102,8.729
2020-06-22 11:52:30,6201,8.729
2020-06-22 11:52:30,6301,8.729
2020-06-22 11:52:30,6401,8.729
2020-06-22 11:52:30,6503,8.729
2020-06-22 11:52:30,6601,8.729
2020-06-22 11:52:31,6701,8.729
2020-06-22 11:52:31,6802,8.729
2020-06-22 11:52:31,6901,8.729
2020-06-22 11:52:31,7001,8.729
2020-06-22 11:52:31,7102,8.729
2020-06-22 11:52:31,7201,8.729
2020-06-22 11:52:31,7302,8.729
2020-06-22 11:52:31,7401,8.729
2020-06-22 11:52:31,7502,8.729
2020-06-22 11:52:31,7602,8.729
2020-06-22 11:52:32,7701,8.729
2020-06-22 11:52:32,7802,8.729
2020-06-22 11:52:32,7901,8.729
2020-06-22 11:52:32,8001,8.729
2020-06-22 11:52:32,8102,8.729
2020-06-22 11:52:32,8201,8.729
2020-06-22 11:52:32,8301,8.729
2020-06-22 11:52:32,8401,8.729
2020-06-22 11:52:32,8502,8.729
2020-06-22 11:52:32,8601,8.729
2020-06-22 11:52:33,8701,8.729
2020-06-22 11:52:33,8801,8.729
2020-06-22 11:52:33,8902,8.729
2020-06-22 11:52:33,9001,15.052
2020-06-22 11:52:33,9102,15.052
2020-06-22 11:52:33,9201,15.052
2020-06-22 11:52:33,9302,15.052
2020-06-22 11:52:33,9401,15.052
2020-06-22 11:52:33,9501,15.052
2020-06-22 11:52:33,9601,15.052
2020-06-22 11:52:34,9702,15.052
2020-06-22 11:52:34,9801,15.052
2020-06-22 11:52:34,9901,15.052
