Timestamp,Milliseconds,X,Y,Z
2020-06-01 18:24:53,6,0.79035646,10.030342,-1.9016455
2020-06-01 18:24:53,11,0.79035646,10.030342,-1.9016455
2020-06-01 18:24:53,21,0.79993653,10.001602,-1.8968556
2020-06-01 18:24:53,31,0.8143067,9.968072,-1.9878663
2020-06-01 18:24:53,41,0.9196875,10.0063925,-2.1076174
2020-06-01 18:24:53,51,0.7711963,9.934542,-2.0549269
2020-06-01 18:24:53,61,0.8095166,9.963282,-2.074087
2020-06-01 18:24:53,72,0.7376661,9.915381,-2.059717
2020-06-01 18:24:53,81,0.7759864,9.982442,-2.074087
2020-06-01 18:24:53,91,0.78556645,9.968072,-2.088457
2020-06-01 18:24:53,101,0.76161623,9.963282,-2.0405567
2020-06-01 18:24:53,111,0.7807764,9.891431,-2.0501368
2020-06-01 18:24:53,122,0.7424561,10.011182,-2.184258
2020-06-01 18:24:53,131,0.7424561,10.011182,-2.184258
2020-06-01 18:24:53,141,0.67539555,9.934542,-2.078877
2020-06-01 18:24:53,151,0.728086,9.939331,-2.059717
2020-06-01 18:24:53,161,0.7185059,9.953702,-1.9591261
2020-06-01 18:24:53,171,0.6993457,9.963282,-2.0453467
2020-06-01 18:24:53,182,0.7089258,9.944121,-2.0309765
2020-06-01 18:24:53,191,0.6993457,9.963282,-2.0070264
2020-06-01 18:24:53,201,0.71371585,9.920172,-2.0261867
2020-06-01 18:24:53,211,0.6993457,9.992022,-2.0453467
2020-06-01 18:24:53,221,0.732876,10.020762,-1.9591261
2020-06-01 18:24:53,231,0.6562354,9.992022,-2.0022364
2020-06-01 18:24:53,242,0.7376661,9.958491,-2.0022364
2020-06-01 18:24:53,251,0.68976563,9.996812,-1.9591261
2020-06-01 18:24:53,261,0.7232959,9.996812,-1.954336
2020-06-01 18:24:53,271,0.67539555,9.987232,-1.9734962
2020-06-01 18:24:53,282,0.67539555,9.987232,-1.9974464
2020-06-01 18:24:53,291,0.6849756,10.001602,-1.9830762
2020-06-01 18:24:53,301,0.732876,9.944121,-1.9878663
2020-06-01 18:24:53,311,0.7089258,9.944121,-2.0118165
2020-06-01 18:24:53,321,0.7376661,9.891431,-1.9878663
2020-06-01 18:24:53,331,0.7951465,9.948912,-1.9687061
2020-06-01 18:24:53,342,0.7951465,9.944121,-1.9782863
2020-06-01 18:24:53,351,0.728086,9.958491,-2.0261867
2020-06-01 18:24:53,361,0.7807764,9.953702,-2.0118165
2020-06-01 18:24:53,371,0.78556645,9.982442,-2.059717
2020-06-01 18:24:53,382,0.7664063,9.934542,-2.1124072
2020-06-01 18:24:54,391,0.7664063,9.915381,-1.9926564
2020-06-01 18:24:54,401,0.82388675,9.948912,-2.0261867
2020-06-01 18:24:54,411,0.79993653,9.987232,-1.9639161
2020-06-01 18:24:54,422,0.8909473,9.920172,-2.0070264
2020-06-01 18:24:54,431,0.79035646,9.953702,-2.0309765
2020-06-01 18:24:54,441,0.8669971,9.968072,-2.0261867
2020-06-01 18:24:54,451,0.8669971,9.968072,-2.0261867
2020-06-01 18:24:54,461,0.85741705,9.977652,-1.9639161
2020-06-01 18:24:54,471,0.8861573,9.963282,-1.9974464
2020-06-01 18:24:54,482,0.9148975,10.0063925,-2.0261867
2020-06-01 18:24:54,491,0.82388675,9.996812,-1.9591261
2020-06-01 18:24:54,501,0.847837,9.992022,-1.9016455
2020-06-01 18:24:54,511,0.8861573,10.011182,-2.0501368
2020-06-01 18:24:54,521,0.9627979,9.953702,-1.9399658
2020-06-01 18:24:54,532,0.9627979,9.963282,-1.9830762
2020-06-01 18:24:54,541,0.89573735,9.972861,-1.9782863
2020-06-01 18:24:54,551,0.8861573,10.011182,-1.9591261
2020-06-01 18:24:54,561,0.91010743,9.920172,-1.9160157
2020-06-01 18:24:54,572,0.91010743,9.920172,-1.9160157
2020-06-01 18:24:54,581,0.93405765,9.982442,-1.9782863
2020-06-01 18:24:54,591,0.9244776,9.977652,-1.9639161
2020-06-01 18:24:54,601,0.977168,9.977652,-1.9687061
2020-06-01 18:24:54,611,1.0106983,9.920172,-2.0309765
2020-06-01 18:24:54,621,0.9963282,9.977652,-1.9782863
2020-06-01 18:24:54,631,1.0011182,9.992022,-1.9687061
2020-06-01 18:24:54,641,0.97237796,9.944121,-1.9687061
2020-06-01 18:24:54,652,1.0011182,9.948912,-1.9782863
2020-06-01 18:24:54,661,0.96758795,9.968072,-1.9687061
2020-06-01 18:24:54,671,0.9627979,10.001602,-1.9687061
2020-06-01 18:24:54,681,0.93405765,9.944121,-1.9639161
2020-06-01 18:24:54,691,1.0442286,9.920172,-2.078877
2020-06-01 18:24:54,702,1.0059083,9.992022,-1.8824854
2020-06-01 18:24:54,711,0.9915381,9.972861,-2.0118165
2020-06-01 18:24:54,721,1.0298585,9.972861,-1.9591261
2020-06-01 18:24:54,731,0.9580079,9.968072,-1.9830762
2020-06-01 18:24:54,741,0.97237796,9.915381,-2.0022364
2020-06-01 18:24:54,751,1.0202783,9.992022,-2.0453467
2020-06-01 18:24:54,762,1.0250684,9.948912,-1.9303858
2020-06-01 18:24:54,771,1.0490186,9.972861,-1.9399658
2020-06-01 18:24:54,781,0.9867481,9.934542,-1.8824854
2020-06-01 18:24:54,791,0.96758795,9.901011,-1.9208057
2020-06-01 18:24:54,801,1.0011182,9.963282,-1.9208057
2020-06-01 18:24:54,811,0.9580079,10.011182,-1.954336
2020-06-01 18:24:54,822,0.8861573,9.977652,-1.9399658
2020-06-01 18:24:54,831,0.8861573,9.977652,-1.9399658
2020-06-01 18:24:54,841,0.8430469,9.982442,-1.9303858
2020-06-01 18:24:54,852,0.847837,9.910591,-1.9351759
2020-06-01 18:24:54,861,0.79035646,9.968072,-1.9591261
2020-06-01 18:24:54,872,0.8143067,9.972861,-1.9687061
2020-06-01 18:24:54,881,0.82388675,9.992022,-1.9208057
2020-06-01 18:24:54,891,0.7759864,10.001602,-2.0405567
2020-06-01 18:24:54,901,0.8047266,9.977652,-2.0261867
2020-06-01 18:24:54,911,0.75203615,9.944121,-1.9974464
2020-06-01 18:24:54,921,0.74724615,9.972861,-2.078877
2020-06-01 18:24:54,931,0.74724615,9.948912,-2.0549269
2020-06-01 18:24:54,941,0.7424561,9.953702,-2.0261867
2020-06-01 18:24:54,952,0.7711963,10.001602,-2.0070264
2020-06-01 18:24:54,961,0.6993457,9.972861,-2.064507
2020-06-01 18:24:54,971,0.75203615,9.948912,-2.0118165
2020-06-01 18:24:54,981,0.68976563,9.934542,-2.088457
2020-06-01 18:24:54,991,0.71371585,10.020762,-2.083667
2020-06-01 18:24:54,1002,0.75203615,9.982442,-2.0980372
2020-06-01 18:24:54,1011,0.68976563,9.953702,-2.059717
2020-06-01 18:24:54,1021,0.6945557,9.929751,-2.059717
2020-06-01 18:24:54,1031,0.75203615,10.0063925,-2.074087
2020-06-01 18:24:54,1041,0.7951465,9.944121,-2.0022364
2020-06-01 18:24:54,1051,0.7424561,9.982442,-2.1411476
2020-06-01 18:24:54,1062,0.6993457,9.910591,-2.0405567
2020-06-01 18:24:54,1071,0.8382569,9.987232,-2.078877
2020-06-01 18:24:54,1081,0.79993653,9.963282,-2.0549269
2020-06-01 18:24:54,1091,0.79035646,9.944121,-1.9734962
2020-06-01 18:24:54,1101,0.74724615,9.924961,-1.9926564
2020-06-01 18:24:54,1111,0.7951465,10.025552,-2.0022364
2020-06-01 18:24:54,1122,0.78556645,9.963282,-1.9639161
2020-06-01 18:24:54,1131,0.7711963,9.948912,-1.9639161
2020-06-01 18:24:54,1141,0.81909674,9.910591,-2.0213966
2020-06-01 18:24:54,1151,0.7664063,9.977652,-1.9878663
2020-06-01 18:24:54,1161,0.8047266,10.0063925,-1.9782863
