Timestamp,Milliseconds,X,Y,Z
2020-06-22 11:57:05,3,-0.5939649,9.996812,-1.829795
2020-06-22 11:57:05,12,-0.5939649,9.996812,-1.829795
2020-06-22 11:57:05,22,-0.5221143,9.977652,-1.8920655
2020-06-22 11:57:05,32,-0.44547364,10.0063925,-1.8489552
2020-06-22 11:57:05,42,-0.4023633,10.030342,-1.9208057
2020-06-22 11:57:05,52,-0.40715334,10.035132,-1.9447559
2020-06-22 11:57:05,63,-0.4263135,10.015972,-1.9351759
2020-06-22 11:57:05,72,-0.40715334,9.982442,-1.9255958
2020-06-22 11:57:05,82,-0.45984375,9.963282,-1.9591261
2020-06-22 11:57:05,92,-0.46942386,9.977652,-1.9447559
2020-06-22 11:57:05,102,-0.46942386,9.968072,-2.0501368
2020-06-22 11:57:05,113,-0.41194338,9.968072,-1.949546
2020-06-22 11:57:05,122,-0.4023633,9.996812,-1.954336
2020-06-22 11:57:05,132,-0.40715334,9.968072,-1.9830762
2020-06-22 11:57:05,143,-0.364043,9.968072,-2.0453467
2020-06-22 11:57:05,152,-0.3544629,9.972861,-2.0213966
2020-06-22 11:57:05,162,-0.4263135,9.963282,-1.9974464
2020-06-22 11:57:05,172,-0.37362307,9.968072,-1.9639161
2020-06-22 11:57:05,183,-0.3161426,9.982442,-2.0501368
2020-06-22 11:57:05,192,-0.39278322,9.958491,-1.949546
2020-06-22 11:57:05,202,-0.41194338,9.972861,-1.954336
2020-06-22 11:57:05,212,-0.4023633,9.992022,-1.8154249
2020-06-22 11:57:05,223,-0.41194338,9.963282,-1.9399658
2020-06-22 11:57:05,232,-0.3544629,9.996812,-1.9591261
2020-06-22 11:57:05,242,-0.40715334,9.977652,-1.9687061
2020-06-22 11:57:05,252,-0.5125342,10.015972,-1.9447559
2020-06-22 11:57:05,264,-0.45984375,10.0063925,-1.9447559
2020-06-22 11:57:05,273,-0.52690434,9.977652,-1.9878663
2020-06-22 11:57:05,282,-0.57001466,9.944121,-1.9160157
2020-06-22 11:57:05,293,-0.5939649,10.039923,-1.9064356
2020-06-22 11:57:06,302,-0.56522465,9.948912,-1.8585353
2020-06-22 11:57:06,312,-0.5604346,9.948912,-1.9782863
2020-06-22 11:57:06,322,-0.4981641,10.0063925,-1.949546
