Timestamp,Milliseconds,X,Y,Z
2020-06-22 11:44:32,1,-0.014695686,0.40113845,-0.081229426
2020-06-22 11:44:32,11,-0.11732204,0.32180324,-0.16794242
2020-06-22 11:44:32,22,-0.116719194,0.32980186,-0.08821918
2020-06-22 11:44:32,31,-0.116719194,0.32980186,-0.08821918
2020-06-22 11:44:32,41,-0.029471073,0.36259568,-0.102098525
2020-06-22 11:44:32,51,-0.029471073,0.36259568,-0.102098525
2020-06-22 11:44:32,61,-0.14753032,0.38236535,-0.045037225
2020-06-22 11:44:32,72,-0.14753032,0.38236535,-0.045037225
2020-06-22 11:44:32,81,0.13326706,0.3885453,-0.18978079
2020-06-22 11:44:33,91,0.13326706,0.3885453,-0.18978079
2020-06-22 11:44:33,101,-0.36313865,0.48478448,-0.034205843
2020-06-22 11:44:33,111,-0.36313865,0.48478448,-0.034205843
2020-06-22 11:44:33,121,-0.11826757,0.3740951,-0.11496382
2020-06-22 11:44:33,132,-0.11826757,0.3740951,-0.11496382
2020-06-22 11:44:33,141,-0.080267124,0.37667122,-0.11262731
2020-06-22 11:44:33,151,-0.080267124,0.37667122,-0.11262731
2020-06-22 11:44:33,161,-0.095325075,0.3722885,-0.12811553
2020-06-22 11:44:33,172,-0.095325075,0.3722885,-0.12811553
2020-06-22 11:44:33,181,-0.061646815,0.3890504,-0.2106393
2020-06-22 11:44:33,191,-0.061646815,0.3890504,-0.2106393
2020-06-22 11:44:33,201,-0.098236,0.36914605,-0.17284581
2020-06-22 11:44:33,211,-0.098236,0.36914605,-0.17284581
2020-06-22 11:44:33,222,-0.04161342,0.36731997,-0.15628077
2020-06-22 11:44:33,231,-0.04161342,0.36731997,-0.15628077
2020-06-22 11:44:33,241,-0.036403883,0.391848,-0.16177663
2020-06-22 11:44:33,251,-0.036403883,0.391848,-0.16177663
2020-06-22 11:44:33,261,-0.070607856,0.36048773,-0.10343864
2020-06-22 11:44:33,272,-0.070607856,0.36048773,-0.10343864
2020-06-22 11:44:33,281,-0.11508219,0.35755792,-0.061448965
2020-06-22 11:44:33,291,-0.11508219,0.35755792,-0.061448965
2020-06-22 11:44:33,301,-0.11238682,0.37498957,-0.06615804
2020-06-22 11:44:33,311,-0.11238682,0.37498957,-0.06615804
2020-06-22 11:44:33,322,-0.10117553,0.3431447,-0.1169201
2020-06-22 11:44:33,331,-0.10117553,0.3431447,-0.1169201
2020-06-22 11:44:33,341,-0.08294816,0.38619006,-0.05002777
2020-06-22 11:44:33,351,-0.08294816,0.38619006,-0.05002777
2020-06-22 11:44:33,362,-0.11071548,0.37836835,-0.061146982
2020-06-22 11:44:33,371,-0.11071548,0.37836835,-0.061146982
2020-06-22 11:44:33,381,-0.047473144,0.36668906,-0.10460785
2020-06-22 11:44:33,392,-0.047473144,0.36668906,-0.10460785
2020-06-22 11:44:33,401,-0.062000975,0.37032664,-0.20129494
2020-06-22 11:44:33,411,-0.062000975,0.37032664,-0.20129494
2020-06-22 11:44:33,421,-0.016968219,0.3433773,-0.26868683
2020-06-22 11:44:33,431,-0.016968219,0.3433773,-0.26868683
2020-06-22 11:44:33,442,0.039828297,0.34069243,-0.28389657
2020-06-22 11:44:33,451,0.039828297,0.34069243,-0.28389657
2020-06-22 11:44:33,461,0.043134995,0.3451508,-0.1916097
2020-06-22 11:44:33,471,0.043134995,0.3451508,-0.1916097
2020-06-22 11:44:33,481,0.05629958,0.3712004,-0.12635246
2020-06-22 11:44:33,492,0.05629958,0.3712004,-0.12635246
2020-06-22 11:44:33,501,0.04435018,0.37156346,-0.057598557
2020-06-22 11:44:33,511,0.04435018,0.37156346,-0.057598557
2020-06-22 11:44:33,521,0.024244025,0.38548237,0.013669485
2020-06-22 11:44:33,532,0.024244025,0.38548237,0.013669485
2020-06-22 11:44:33,541,0.107201785,0.4269527,-0.019033952
2020-06-22 11:44:33,551,0.107201785,0.4269527,-0.019033952
2020-06-22 11:44:33,561,0.040664427,0.33585432,-0.08844704
2020-06-22 11:44:33,571,0.040664427,0.33585432,-0.08844704
2020-06-22 11:44:33,581,0.09003688,0.37223193,-0.22937891
2020-06-22 11:44:33,592,0.09003688,0.37223193,-0.22937891
2020-06-22 11:44:33,601,-0.009842038,0.33234987,-0.18937583
2020-06-22 11:44:33,611,-0.009842038,0.33234987,-0.18937583
2020-06-22 11:44:33,621,0.047608625,0.34496284,-0.2172094
2020-06-22 11:44:33,632,0.047608625,0.34496284,-0.2172094
2020-06-22 11:44:33,641,0.039053064,0.32667106,-0.2086228
2020-06-22 11:44:33,651,0.039053064,0.32667106,-0.2086228
2020-06-22 11:44:33,661,3.725051E-4,0.35906324,-0.060159996
2020-06-22 11:44:33,672,3.725051E-4,0.35906324,-0.060159996
2020-06-22 11:44:33,682,-0.034597237,0.3816582,-0.11217308
2020-06-22 11:44:33,691,-0.034597237,0.3816582,-0.11217308
2020-06-22 11:44:33,701,-0.022958878,0.35826987,-0.07421647
2020-06-22 11:44:33,711,-0.022958878,0.35826987,-0.07421647
