Timestamp,Milliseconds,X,Y,Z,cos,headingAccuracy
2020-05-25 16:03:58,0,0.16687685,-0.015234452,-0.028546717,0.98544663,0.0
2020-05-25 16:03:58,101,0.16044076,-0.026839927,-0.0330429,0.9861271,0.0
2020-05-25 16:03:58,200,0.1637697,-0.030241918,-0.033839926,0.9854541,0.0
2020-05-25 16:03:58,300,0.16289178,-0.032084074,-0.034193505,0.9855291,0.0
2020-05-25 16:03:58,400,0.16365623,-0.03215615,-0.033561107,0.9854219,0.0
2020-05-25 16:03:58,500,0.16354197,-0.03205674,-0.033353537,0.9854511,0.0
2020-05-25 16:03:58,601,0.16337876,-0.03233584,-0.032782797,0.98548824,0.0
2020-05-25 16:03:58,700,0.16396967,-0.033234883,-0.03231816,0.9853755,0.0
2020-05-25 16:03:59,800,0.16414517,-0.033013757,-0.031657144,0.98537517,0.0
2020-05-25 16:03:59,900,0.16450617,-0.033174817,-0.031069854,0.98532826,0.0
2020-05-25 16:03:59,1000,0.16444094,-0.0328797,-0.030536255,0.98536575,0.0
2020-05-25 16:03:59,1101,0.16394626,-0.032223858,-0.03054227,0.98546964,0.0
2020-05-25 16:03:59,1200,0.16426036,-0.03146285,-0.030600678,0.98544014,0.0
2020-05-25 16:03:59,1300,0.16389365,-0.031167334,-0.030197375,0.985523,0.0
2020-05-25 16:03:59,1400,0.1644178,-0.030482655,-0.030028779,0.98546225,0.0
2020-05-25 16:03:59,1500,0.16446193,-0.030560937,-0.030247705,0.9854458,0.0
2020-05-25 16:03:59,1600,0.16401032,-0.029798675,-0.030346915,0.98554134,0.0
2020-05-25 16:03:59,1700,0.16366576,-0.02934275,-0.030221386,0.98561615,0.0
2020-05-25 16:04:00,1801,0.16376267,-0.029082345,-0.030169224,0.98560935,0.0
2020-05-25 16:04:00,1900,0.16372566,-0.02850476,-0.030246064,0.98563004,0.0
2020-05-25 16:04:00,2000,0.16301394,-0.028189734,-0.030586176,0.98574656,0.0
2020-05-25 16:04:00,2100,0.16304666,-0.0273412,-0.030653382,0.98576295,0.0
2020-05-25 16:04:00,2200,0.16281344,-0.026808638,-0.03072628,0.98581386,0.0
2020-05-25 16:04:00,2301,0.16244148,-0.026884675,-0.030666558,0.985875,0.0
2020-05-25 16:04:00,2400,0.1624252,-0.026849816,-0.030834105,0.9858734,0.0
2020-05-25 16:04:00,2501,0.1622783,-0.026538996,-0.03089447,0.98590416,0.0
2020-05-25 16:04:00,2600,0.16213843,-0.026120689,-0.030863184,0.9859393,0.0
2020-05-25 16:04:00,2700,0.1621919,-0.02599368,-0.030813135,0.98593545,0.0
2020-05-25 16:04:01,2800,0.16175333,-0.026052788,-0.030846687,0.9860048,0.0
2020-05-25 16:04:01,2901,0.1616048,-0.025814885,-0.030871145,0.9860347,0.0
2020-05-25 16:04:01,3000,0.16152409,-0.025333486,-0.030972986,0.9860572,0.0
2020-05-25 16:04:01,3100,0.16115528,-0.025088508,-0.030948652,0.9861246,0.0
2020-05-25 16:04:01,3200,0.16123965,-0.024883581,-0.030976944,0.9861151,0.0
2020-05-25 16:04:01,3301,0.16093491,-0.024868539,-0.031013692,0.9861641,0.0
2020-05-25 16:04:01,3400,0.16078858,-0.024862798,-0.031136865,0.98618424,0.0
2020-05-25 16:04:01,3500,0.16108167,-0.024737641,-0.031105071,0.98614055,0.0
2020-05-25 16:04:01,3600,0.16082032,-0.024414148,-0.03094044,0.98619646,0.0
2020-05-25 16:04:01,3701,0.16124025,-0.024881411,-0.031089896,0.9861115,0.0
2020-05-25 16:04:02,3800,0.17038694,-0.027940402,-0.031994943,0.98446125,0.0
2020-05-25 16:04:02,3901,0.15764955,-0.011522196,-0.02181491,0.9871869,0.0
2020-05-25 16:04:02,4001,0.1595442,-0.018057331,-0.022237424,0.9867751,0.0
2020-05-25 16:04:02,4101,0.1454959,-0.021289654,-0.010625827,0.9890727,0.0
2020-05-25 16:04:02,4200,0.13933915,-0.06132534,0.005552912,0.9883284,0.0
2020-05-25 16:04:02,4300,0.18529148,-0.10725811,-0.017966874,0.9766473,0.0
2020-05-25 16:04:02,4401,0.35238996,-0.20200662,-0.11797444,0.90614384,0.0
2020-05-25 16:04:02,4500,0.65660435,-0.26742297,-0.39104617,0.5868889,0.0
2020-05-25 16:04:02,4600,0.72187406,-0.2647213,-0.4570924,0.4470873,0.0
2020-05-25 16:04:02,4701,0.3483587,-0.41775575,-0.1912839,0.8170293,0.0
2020-05-25 16:04:03,4800,0.54465246,-0.38807386,-0.29766315,0.6812848,0.0
2020-05-25 16:04:03,4900,0.7125057,-0.2945092,-0.47219405,0.42735553,0.0
