Timestamp,Milliseconds,Illuminance
2020-05-25 16:03:58,0,472.64496
2020-05-25 16:03:58,100,463.91602
2020-05-25 16:03:58,200,472.64496
2020-05-25 16:03:58,300,472.64496
2020-05-25 16:03:58,401,472.64496
2020-05-25 16:03:58,500,472.64496
2020-05-25 16:03:58,600,472.64496
2020-05-25 16:03:58,700,472.64496
2020-05-25 16:03:59,800,472.64496
2020-05-25 16:03:59,900,472.64496
2020-05-25 16:03:59,1000,472.64496
2020-05-25 16:03:59,1100,472.64496
2020-05-25 16:03:59,1200,472.64496
2020-05-25 16:03:59,1300,472.64496
2020-05-25 16:03:59,1400,472.64496
2020-05-25 16:03:59,1500,472.64496
2020-05-25 16:03:59,1601,472.64496
2020-05-25 16:03:59,1700,472.64496
2020-05-25 16:04:00,1800,472.64496
2020-05-25 16:04:00,1900,472.64496
2020-05-25 16:04:00,2001,472.64496
2020-05-25 16:04:00,2102,472.64496
2020-05-25 16:04:00,2201,472.64496
2020-05-25 16:04:00,2300,472.64496
2020-05-25 16:04:00,2401,472.64496
2020-05-25 16:04:00,2500,472.64496
2020-05-25 16:04:00,2600,472.64496
2020-05-25 16:04:00,2700,472.64496
2020-05-25 16:04:01,2801,472.64496
2020-05-25 16:04:01,2900,472.64496
2020-05-25 16:04:01,3000,472.64496
2020-05-25 16:04:01,3100,472.64496
2020-05-25 16:04:01,3201,472.64496
2020-05-25 16:04:01,3300,472.64496
2020-05-25 16:04:01,3401,472.64496
2020-05-25 16:04:01,3500,472.64496
2020-05-25 16:04:01,3600,472.64496
2020-05-25 16:04:01,3700,472.64496
2020-05-25 16:04:02,3800,472.64496
2020-05-25 16:04:02,3901,466.32196
2020-05-25 16:04:02,4000,466.32196
2020-05-25 16:04:02,4100,466.32196
2020-05-25 16:04:02,4201,486.18597
2020-05-25 16:04:02,4300,486.18597
2020-05-25 16:04:02,4401,470.239
2020-05-25 16:04:02,4500,470.239
2020-05-25 16:04:02,4601,188.62099
2020-05-25 16:04:02,4700,188.62099
2020-05-25 16:04:03,4801,370.361
2020-05-25 16:04:03,4900,370.361
2020-05-25 16:04:03,5000,225.327
2020-05-25 16:04:03,5101,225.327
2020-05-25 16:04:03,5200,277.085
2020-05-25 16:04:03,5300,277.085
2020-05-25 16:04:03,5401,277.085
2020-05-25 16:04:03,5500,211.786
2020-05-25 16:04:03,5600,211.786
2020-05-25 16:04:03,5701,497.658
2020-05-25 16:04:04,5800,497.658
2020-05-25 16:04:04,5900,167.862
2020-05-25 16:04:04,6000,167.862
2020-05-25 16:04:04,6100,575.603
2020-05-25 16:04:04,6200,575.603
2020-05-25 16:04:04,6300,405.55597
2020-05-25 16:04:04,6400,405.55597
2020-05-25 16:04:04,6500,490.998
2020-05-25 16:04:04,6600,490.998
2020-05-25 16:04:04,6701,499.727
2020-05-25 16:04:05,6800,499.727
2020-05-25 16:04:05,6900,493.404
2020-05-25 16:04:05,7000,493.404
2020-05-25 16:04:05,7100,497.32098
2020-05-25 16:04:05,7200,497.32098
2020-05-25 16:04:05,7300,490.998
2020-05-25 16:04:05,7400,490.998
2020-05-25 16:04:05,7501,497.32098
2020-05-25 16:04:05,7600,497.32098
2020-05-25 16:04:05,7700,490.998
2020-05-25 16:04:06,7801,490.998
2020-05-25 16:04:06,7900,497.32098
2020-05-25 16:04:06,8001,497.32098
2020-05-25 16:04:06,8100,490.998
2020-05-25 16:04:06,8200,490.998
2020-05-25 16:04:06,8301,497.32098
2020-05-25 16:04:06,8400,497.32098
2020-05-25 16:04:06,8500,497.32098
2020-05-25 16:04:06,8601,497.32098
2020-05-25 16:04:06,8700,490.998
2020-05-25 16:04:07,8800,490.998
2020-05-25 16:04:07,8901,494.91498
2020-05-25 16:04:07,9000,494.91498
2020-05-25 16:04:07,9100,494.91498
2020-05-25 16:04:07,9201,494.91498
2020-05-25 16:04:07,9300,488.59198
2020-05-25 16:04:07,9400,488.59198
2020-05-25 16:04:07,9501,494.91498
2020-05-25 16:04:07,9600,494.91498
2020-05-25 16:04:07,9700,488.59198
2020-05-25 16:04:08,9801,488.59198
2020-05-25 16:04:08,9900,494.91498
2020-05-25 16:04:08,10001,494.91498
2020-05-25 16:04:08,10100,494.91498
2020-05-25 16:04:08,10200,494.91498
2020-05-25 16:04:08,10300,494.91498
2020-05-25 16:04:08,10401,494.91498
2020-05-25 16:04:08,10500,494.91498
2020-05-25 16:04:08,10600,494.91498
2020-05-25 16:04:08,10700,494.91498
2020-05-25 16:04:09,10801,494.91498
2020-05-25 16:04:09,10900,494.91498
2020-05-25 16:04:09,11001,494.91498
2020-05-25 16:04:09,11101,494.91498
2020-05-25 16:04:09,11200,494.91498
2020-05-25 16:04:09,11301,494.91498
2020-05-25 16:04:09,11400,494.91498
2020-05-25 16:04:09,11501,490.998
2020-05-25 16:04:09,11600,490.998
2020-05-25 16:04:09,11701,497.32098
2020-05-25 16:04:10,11800,497.32098
2020-05-25 16:04:10,11901,392.01498
2020-05-25 16:04:10,12000,392.01498
2020-05-25 16:04:10,12100,191.02701
2020-05-25 16:04:10,12201,191.02701
2020-05-25 16:04:10,12300,738.37396
2020-05-25 16:04:10,12400,738.37396
2020-05-25 16:04:10,12500,198.245
2020-05-25 16:04:10,12601,198.245
2020-05-25 16:04:10,12700,794.944
2020-05-25 16:04:11,12800,794.944
2020-05-25 16:04:11,12901,193.433
2020-05-25 16:04:11,13000,193.433
2020-05-25 16:04:11,13100,1027.21
2020-05-25 16:04:11,13202,1027.21
2020-05-25 16:04:11,13300,200.65099
2020-05-25 16:04:11,13400,200.65099
2020-05-25 16:04:11,13501,284.58197
2020-05-25 16:04:11,13600,284.58197
2020-05-25 16:04:11,13700,400.744
2020-05-25 16:04:12,13800,400.744
2020-05-25 16:04:12,13901,506.94498
2020-05-25 16:04:12,14000,506.94498
2020-05-25 16:04:12,14101,520.48596
2020-05-25 16:04:12,14200,520.48596
2020-05-25 16:04:12,14300,515.67395
2020-05-25 16:04:12,14401,515.67395
2020-05-25 16:04:12,14500,513.26794
2020-05-25 16:04:12,14600,513.26794
2020-05-25 16:04:12,14701,510.86197
2020-05-25 16:04:13,14800,510.86197
2020-05-25 16:04:13,14901,510.86197
2020-05-25 16:04:13,15000,510.86197
2020-05-25 16:04:13,15101,504.53897
2020-05-25 16:04:13,15200,504.53897
2020-05-25 16:04:13,15300,506.94498
2020-05-25 16:04:13,15400,506.94498
2020-05-25 16:04:13,15501,513.26794
2020-05-25 16:04:13,15600,513.26794
2020-05-25 16:04:13,15700,515.67395
2020-05-25 16:04:14,15801,515.67395
2020-05-25 16:04:14,15900,515.67395
2020-05-25 16:04:14,16001,515.67395
2020-05-25 16:04:14,16100,521.99695
2020-05-25 16:04:14,16201,521.99695
2020-05-25 16:04:14,16300,524.40295
2020-05-25 16:04:14,16401,524.40295
2020-05-25 16:04:14,16500,520.48596
2020-05-25 16:04:14,16600,520.48596
2020-05-25 16:04:14,16701,526.80896
2020-05-25 16:04:15,16800,526.80896
2020-05-25 16:04:15,16900,522.89197
2020-05-25 16:04:15,17001,522.89197
2020-05-25 16:04:15,17100,529.21497
2020-05-25 16:04:15,17200,529.21497
2020-05-25 16:04:15,17300,529.21497
2020-05-25 16:04:15,17400,529.21497
2020-05-25 16:04:15,17500,529.21497
2020-05-25 16:04:15,17600,529.21497
2020-05-25 16:04:15,17701,529.21497
2020-05-25 16:04:16,17800,529.21497
2020-05-25 16:04:16,17900,529.21497
2020-05-25 16:04:16,18001,529.21497
2020-05-25 16:04:16,18100,522.89197
2020-05-25 16:04:16,18200,522.89197
2020-05-25 16:04:16,18300,520.48596
2020-05-25 16:04:16,18400,520.48596
2020-05-25 16:04:16,18501,518.07996
2020-05-25 16:04:16,18600,518.07996
2020-05-25 16:04:16,18701,518.07996
2020-05-25 16:04:17,18800,518.07996
2020-05-25 16:04:17,18901,518.07996
2020-05-25 16:04:17,19000,518.07996
2020-05-25 16:04:17,19101,518.07996
2020-05-25 16:04:17,19200,518.07996
2020-05-25 16:04:17,19300,520.48596
2020-05-25 16:04:17,19400,520.48596
2020-05-25 16:04:17,19500,187.10999
2020-05-25 16:04:17,19600,187.10999
2020-05-25 16:04:17,19700,258.395
2020-05-25 16:04:18,19801,258.395
2020-05-25 16:04:18,19900,234.056
2020-05-25 16:04:18,20000,234.056
2020-05-25 16:04:18,20100,197.35
2020-05-25 16:04:18,20200,197.35
2020-05-25 16:04:18,20300,206.97398
2020-05-25 16:04:18,20401,206.97398
2020-05-25 16:04:18,20500,306.852
2020-05-25 16:04:18,20600,306.852
2020-05-25 16:04:18,20701,261.138
2020-05-25 16:04:19,20801,261.138
2020-05-25 16:04:19,20900,523.787
2020-05-25 16:04:19,21001,523.787
2020-05-25 16:04:19,21100,428.72098
2020-05-25 16:04:19,21200,428.72098
2020-05-25 16:04:19,21301,531.62103
2020-05-25 16:04:19,21401,531.62103
2020-05-25 16:04:19,21500,570.733
2020-05-25 16:04:19,21601,570.733
2020-05-25 16:04:19,21700,568.32697
2020-05-25 16:04:20,21800,568.32697
2020-05-25 16:04:20,21900,559.598
2020-05-25 16:04:20,22001,559.598
2020-05-25 16:04:20,22100,557.192
2020-05-25 16:04:20,22200,557.192
2020-05-25 16:04:20,22300,554.786
2020-05-25 16:04:20,22400,554.786
2020-05-25 16:04:20,22501,549.974
2020-05-25 16:04:20,22600,549.974
2020-05-25 16:04:20,22700,534.02704
2020-05-25 16:04:21,22800,534.02704
2020-05-25 16:04:21,22901,549.974
2020-05-25 16:04:21,23000,549.974
2020-05-25 16:04:21,23100,549.974
2020-05-25 16:04:21,23200,549.974
2020-05-25 16:04:21,23300,549.974
2020-05-25 16:04:21,23401,549.974
2020-05-25 16:04:21,23500,547.568
2020-05-25 16:04:21,23600,547.568
2020-05-25 16:04:21,23701,541.245
2020-05-25 16:04:22,23800,541.245
2020-05-25 16:04:22,23900,538.839
2020-05-25 16:04:22,24001,538.839
2020-05-25 16:04:22,24100,542.756
2020-05-25 16:04:22,24200,542.756
2020-05-25 16:04:22,24301,542.756
2020-05-25 16:04:22,24400,542.756
