Timestamp,Milliseconds,X,Y,Z
2020-06-22 11:12:39,1,-0.004972907,0.008509562,0.0073499223
2020-06-22 11:12:39,11,8.8604796E-4,0.0015853434,0.011078348
2020-06-22 11:12:39,21,-0.0076360675,0.00318324,0.014274141
2020-06-22 11:12:39,31,-0.001244481,-0.0010778178,0.012676245
2020-06-22 11:12:39,42,0.003549209,-1.2553297E-5,0.00681729
2020-06-22 11:12:39,51,0.0014186802,5.2007893E-4,0.012676245
2020-06-22 11:12:39,61,-7.118487E-4,-1.2553297E-5,0.007882554
2020-06-22 11:12:39,71,-0.0039076423,0.00318324,0.0148067735
2020-06-22 11:12:39,81,-0.0028423776,-0.00161045,0.014274141
2020-06-22 11:12:39,91,0.0024839446,0.005313769,0.007882554
2020-06-22 11:12:39,101,-0.0033750099,0.0063790334,0.016937302
2020-06-22 11:12:39,111,0.010473428,-1.2553297E-5,0.010545716
2020-06-22 11:12:39,121,0.0019513124,0.0042485045,0.007882554
2020-06-22 11:12:39,131,-0.0039076423,0.00318324,0.007882554
2020-06-22 11:12:39,141,-0.0039076423,-0.003740979,0.006284658
2020-06-22 11:12:39,152,-0.001244481,-1.2553297E-5,0.00681729
2020-06-22 11:12:39,161,0.0014186802,0.0047811368,0.0073499223
2020-06-22 11:12:39,171,0.0014186802,0.0037158723,0.01161098
2020-06-22 11:12:39,181,0.0014186802,-0.0021430822,0.0014909678
2020-06-22 11:12:39,191,0.0019513124,0.0021179756,0.006284658
2020-06-22 11:12:39,201,-0.0023097454,0.007976931,-0.0049006185
2020-06-22 11:12:39,212,0.010473428,-0.0010778178,0.0030888645
2020-06-22 11:12:40,221,0.0014186802,0.0021179756,0.004154129
2020-06-22 11:12:40,231,-0.0017771132,0.0021179756,0.004154129
2020-06-22 11:12:40,241,8.8604796E-4,0.0026506078,0.0057520256
2020-06-22 11:12:40,252,-0.0017771132,0.0015853434,-0.0022374578
2020-06-22 11:12:40,261,0.0030165769,-0.0026757144,-0.0049006185
2020-06-22 11:12:40,271,3.5341573E-4,-0.0048062433,-0.003835355
2020-06-22 11:12:40,281,-1.792165E-4,-0.0032083467,0.0020236
2020-06-22 11:12:40,292,3.5341573E-4,-0.0048062433,-6.3956063E-4
2020-06-22 11:12:40,302,-1.792165E-4,-0.0021430822,-0.009694309
2020-06-22 11:12:40,311,-0.0033750099,-0.00161045,0.0025562323
2020-06-22 11:12:40,322,-7.118487E-4,0.00318324,-0.0022374578
2020-06-22 11:12:40,331,0.0030165769,-0.00161045,-0.005433251
2020-06-22 11:12:40,341,8.8604796E-4,-0.0058715073,0.0036214967
2020-06-22 11:12:40,352,-0.0071034348,-5.451855E-4,-6.3956063E-4
2020-06-22 11:12:40,361,0.0062123705,0.005846401,-0.005433251
2020-06-22 11:12:40,371,0.0062123705,0.0026506078,-0.0043679867
2020-06-22 11:12:40,381,0.0040818416,0.0026506078,-1.0692887E-4
2020-06-22 11:12:40,392,-0.0017771132,-0.003740979,0.0030888645
2020-06-22 11:12:40,401,0.0024839446,-0.00640414,-1.0692887E-4
2020-06-22 11:12:40,411,3.5341573E-4,0.0021179756,4.2570336E-4
2020-06-22 11:12:40,421,0.0030165769,0.0026506078,0.0014909678
2020-06-22 11:12:40,431,0.0046144733,-0.00640414,-0.003835355
2020-06-22 11:12:40,441,0.0019513124,-0.0053388756,-0.0033027222
2020-06-22 11:12:40,452,-0.0017771132,-0.008002036,-0.001704826
2020-06-22 11:12:40,461,0.0019513124,0.0047811368,-0.0043679867
2020-06-22 11:12:40,471,-0.0028423776,-0.0058715073,-1.0692887E-4
2020-06-22 11:12:40,481,0.005147106,5.2007893E-4,-0.003835355
2020-06-22 11:12:40,492,0.0046144733,-0.00161045,-6.3956063E-4
2020-06-22 11:12:40,501,-7.118487E-4,-0.00161045,4.2570336E-4
2020-06-22 11:12:40,512,-0.001244481,-0.0021430822,0.0020236
2020-06-22 11:12:40,521,0.0030165769,-0.004273611,0.004686761
2020-06-22 11:12:40,531,-0.0028423776,-1.2553297E-5,4.2570336E-4
2020-06-22 11:12:40,541,-1.792165E-4,-0.0021430822,0.0057520256
2020-06-22 11:12:40,552,-0.0033750099,-5.451855E-4,-0.0027700895
2020-06-22 11:12:40,561,-0.004972907,-5.451855E-4,4.2570336E-4
2020-06-22 11:12:40,571,0.0019513124,0.0021179756,0.0030888645
2020-06-22 11:12:40,581,0.0019513124,-5.451855E-4,0.0020236
2020-06-22 11:12:40,592,0.0062123705,0.005313769,0.015339405
2020-06-22 11:12:40,601,0.005147106,-0.0010778178,9.583356E-4
2020-06-22 11:12:40,611,-0.004972907,0.0026506078,0.0020236
2020-06-22 11:12:40,621,0.005147106,0.0010527112,0.0020236
2020-06-22 11:12:40,632,-1.792165E-4,5.2007893E-4,0.0014909678
2020-06-22 11:12:40,641,0.0019513124,0.007444298,0.004686761
2020-06-22 11:12:40,651,0.0030165769,-0.0032083467,0.0025562323
2020-06-22 11:12:40,661,-1.792165E-4,-5.451855E-4,0.0025562323
2020-06-22 11:12:40,671,-0.0023097454,-0.0010778178,0.0089478195
2020-06-22 11:12:40,681,-7.118487E-4,0.00318324,0.0073499223
2020-06-22 11:12:40,691,0.003549209,-0.0010778178,9.583356E-4
2020-06-22 11:12:40,701,-7.118487E-4,0.0026506078,0.0030888645
2020-06-22 11:12:40,711,0.0024839446,-0.0032083467,0.004154129
2020-06-22 11:12:40,721,-0.0028423776,-0.009599933,0.0025562323
2020-06-22 11:12:40,731,3.5341573E-4,0.0026506078,0.004154129
2020-06-22 11:12:40,741,0.0040818416,-5.451855E-4,0.0089478195
2020-06-22 11:12:40,751,-0.0023097454,5.2007893E-4,0.00681729
2020-06-22 11:12:40,762,0.0019513124,-0.0010778178,0.0020236
2020-06-22 11:12:40,771,-0.008701332,0.005313769,0.006284658
2020-06-22 11:12:40,781,0.0030165769,-0.0026757144,0.0089478195
2020-06-22 11:12:40,791,0.0024839446,0.00318324,0.00681729
2020-06-22 11:12:40,802,-7.118487E-4,0.005313769,0.010545716
2020-06-22 11:12:40,811,3.5341573E-4,-0.0021430822,0.007882554
2020-06-22 11:12:40,821,0.0019519164,-0.0016048166,-6.3882675E-4
2020-06-22 11:12:40,832,-0.001243877,-6.9199596E-6,0.008415921
2020-06-22 11:12:40,841,0.0014192841,-0.0032027133,0.010013817
2020-06-22 11:12:40,851,8.866519E-4,-5.395522E-4,0.013742243
2020-06-22 11:12:40,861,0.0019519164,0.0010583445,0.004154863
