Timestamp,Milliseconds,X,Y,Z,cos,headingAccuracy
2020-06-22 11:12:39,0,0.23575264,0.73520255,0.61115956,0.17430392,0.0
2020-06-22 11:12:39,100,0.2361535,0.7350627,0.6113058,0.17383772,0.0
2020-06-22 11:12:39,200,0.23634957,0.73497534,0.6114149,0.17355669,0.0
2020-06-22 11:12:40,300,0.2363754,0.73497874,0.6114093,0.17352681,0.0
2020-06-22 11:12:40,401,0.23635964,0.7350035,0.6113493,0.17365505,0.0
2020-06-22 11:12:40,500,0.23638801,0.734998,0.61133146,0.17370224,0.0
2020-06-22 11:12:40,600,0.2364578,0.73498154,0.6113321,0.17367461,0.0
2020-06-22 11:12:40,700,0.23660673,0.7349342,0.611376,0.17351753,0.0
2020-06-22 11:12:40,800,0.23678799,0.73488575,0.61139995,0.17339107,0.0
2020-06-22 11:12:40,900,0.23699477,0.7348237,0.611467,0.17313495,0.0
2020-06-22 11:12:40,1000,0.2372136,0.73476547,0.6115338,0.17284621,0.0
2020-06-22 11:12:40,1100,0.23735188,0.7347111,0.6115785,0.1727291,0.0
2020-06-22 11:12:40,1200,0.23743255,0.7347241,0.6115543,0.17264868,0.0
2020-06-22 11:12:41,1301,0.2374413,0.7346768,0.6115976,0.17268476,0.0
2020-06-22 11:12:41,1400,0.23743375,0.7347261,0.61151,0.1727957,0.0
2020-06-22 11:12:41,1500,0.23741336,0.7347543,0.61146265,0.17287087,0.0
2020-06-22 11:12:41,1600,0.2373575,0.73477805,0.6114489,0.1728957,0.0
2020-06-22 11:12:41,1700,0.23734991,0.73478407,0.6114396,0.17291328,0.0
2020-06-22 11:12:41,1801,0.23739475,0.73475724,0.611457,0.17290431,0.0
2020-06-22 11:12:41,1900,0.23728128,0.7348415,0.6113808,0.17297101,0.0
2020-06-22 11:12:41,2000,0.23709497,0.7348647,0.61134493,0.17325471,0.0
2020-06-22 11:12:41,2100,0.23704551,0.73490417,0.6112811,0.17338042,0.0
